Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
MK899179,Influenza A virus,GenBank,GCA_039115185.1,,"Falgout,C.R., Koster,B.L., Balansay-Ames,M.S., Graf,P.C., Myers,C.A.","Naval Health Research Center, Operational Infectious Diseases",USA,2019-05-14,NHRC-OID_FDX40836,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1002,partial,H1N1,7,,USA: California,USA,CA,Homo sapiens,oronasopharynx,2019-01-04,,,"Influenza A virus (A/California/NHRC-OID_FDX40836/2019(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
OR495780,Influenza A virus,GenBank,GCA_039368035.1,,"Fitzsimmons,W., Bendall,E., Gilbert,J., Lauring,A.","University of Pennsylvania Center of Excellence for Influenza Research and Response (CEIRR), CEIRR Influenza Data Processing and Communication Center",USA,2023-09-03,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2280,partial,H3N2,1,,USA,USA,,Homo sapiens,oronasopharynx,2023-01-07,,PRJNA818282,"Influenza A virus (A/Michigan/UOM10049219560/2023(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds"
OQ662162,Influenza A virus,GenBank,GCA_039367375.1,,"Wentworth,D., Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2023-03-26,EPI_ISL_16830538,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2208,partial,H1N1,3,,USA: District of Columbia,USA,DC,Homo sapiens,,2023-01-05,,PRJNA37813,"Influenza A virus (A/District Of Columbia/03/2023(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
MK367212,Influenza A virus,GenBank,GCA_038757365.1,,"Duerrwald,R., Groth,M., Krumbholz,A., Lange,J., Philipps,A., Zell,R.","Jena University Hospital, Division of Experimental Virology",Germany,2020-01-31,21010,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2341,partial,H1N1,1,,Germany: Steinfeld,Germany,,Sus scrofa,,2014-11-25,,,"Influenza A virus (A/swine/Steinfeld/21010/2014(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds"
PV223172,Influenza A virus,GenBank,GCA_048445215.1,,"Gruner,W.E., Muehleman,D.M., Fries,A.C., Hanson,J.F., Kramer,D.L., Demarcus,L.S., Wasik,P.M., Robbins,A.S., Macias,E.A., Garcia,J.M., Renkas,M.C., Hartless,T.R., Hardy,J.","United States Air Force School of Aerospace Medicine Public Health Submission Group, 711th Human Performance Wing",USA,2025-03-04,USAFSAM-15296,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),838,partial,H3N2,8,,USA: Georgia,USA,GA,Homo sapiens,oronasopharynx,2025-01-29,,,"Influenza A virus (A/Georgia/USAFSAM-15296/2025(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
OR865637,Influenza A virus,GenBank,,,"Gruner,W.E., Muehleman,D.M., Fries,A.C., Hanson,J.F., Kramer,D.L., Demarcus,L.S., Wasik,P.M., Robbins,A.S., Macias,E.A., Shaw,K.B., Johnson,C.D., Hartless,T.R., Hardy,J.","United States Air Force School of Aerospace Medicine Public Health Submission Group, 711th Human Performance Wing",USA,2023-12-03,USAFSAM-14262,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,H1N1,5,,USA: Texas,USA,TX,Homo sapiens,oronasopharynx,2023-09-27,,,"Influenza A virus (A/Texas/USAFSAM-14262/2023(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds"
MN424373,Influenza A virus,GenBank,GCA_039166295.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2019-09-14,EPI_ISL_377893,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H3N2,1,,USA: Texas,USA,TX,Homo sapiens,,2019-05-30,,PRJNA37813,"Influenza A virus (A/Texas/348/2019(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds"
PP636848,Influenza A virus,GenBank,GCA_039405775.1,,"Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2024-04-16,EPI_ISL_18857327,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2208,partial,H1N1,3,,USA: North Dakota,USA,ND,Homo sapiens,,2023-11-30,,PRJNA998879,"Influenza A virus (A/North Dakota/43/2023(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
CY189980,Influenza A virus (A/environment/Maryland/05OS1177/2005(H3N6)),GenBank,set:ada46704764951dd478bd06373b6987a4c0c10eb,,"Das,S.R., Halpin,R.A., Lin,X., Simenauer,A., Akopov,A., Fedorova,N., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Nolting,J., Bao,Y., Sanders,R., Zhdanov,S., Kiryutin,B., Lipman,D.J., Tatusova,T., Slemons,R., Bowman,A.","on behalf of JCVI/The Ohio State University/NCBI, National Center for Biotechnology Information, NIH",USA,2015-05-04,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1002,partial,H3N6,7,,USA: Maryland,USA,MD,,,2005-08-24,,"PRJNA183620,PRJNA263044","Influenza A virus (A/environment/Maryland/05OS1177/2005(H3N6)) matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
OQ723197,Influenza A virus,GenBank,GCA_039317305.1,,"Bowman,A.S., McBride,D.S., Nolting,J.M., Lawrence,A.B., Wilson,M., Jang,Y., Barnes,J.R., Davis,C.T.","St. Jude Center of Excellence for Influenza Research and Response (CEIRR), CEIRR Influenza Data Processing and Communication Center",USA,2023-04-05,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2316,partial,H1N2,2,,USA,USA,,Sus scrofa scrofa,,2022-08-04,,PRJNA840862,"Influenza A virus (A/swine/Ohio/22TOSU3718/2022(H1N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
MH600585,Influenza A virus,GenBank,GCA_039070335.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2018-07-16,EPI_ISL_312839,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1737,partial,H3N2,4,,USA: Alaska,USA,AK,Homo sapiens,,2018-04-14,,PRJNA37813,"Influenza A virus (A/Alaska/37/2018(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds"
CY082604,Influenza A virus (A/swine/Kansas/01986/2008(H1N2)),GenBank,set:6a45a524db3b0ad8092e7f618ea0d644e5e0363f,,"Nelson,M.I., Lemey,P., Tan,Y., Vincent,A., Lam,T.T., Detmer,S., Viboud,C., Suchard,M.A., Rambaut,A., Holmes,E.C., Gramer,M., Wees,C., Leiferman,M., Otterson,T.","University of Minnesota, Veterinary Diagnostic Laboratory",USA,2011-06-24,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),903,partial,H1N2,4,1,USA: Kansas,USA,KS,Sus scrofa,,2008-01-30,,,"Influenza A virus (A/swine/Kansas/01986/2008(H1N2)) hemagglutinin (HA) gene, partial cds"
MZ298453,Influenza A virus,GenBank,GCA_038769515.1,,"Jiang,Y.","Chinese Center for Disease Control and Prevention, Department of Zoonosis",China,2023-02-14,ZJTZ17,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),838,partial,H3N2,8,,China,China,,Homo sapiens,oronasopharynx,2015-01-15,,,"Influenza A virus (A/China/ZJTZ17/2015(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
KJ567900,Influenza A virus (A/blue-winged teal/Iowa/13OS2368/2013(H4N8)),GenBank,GCA_038699355.1,,"Nolting,J., Bowman,A.S., Slemons,R.D., Fries,A.C., Sreevatsan,S., Suwannakarn,K.","Veterinary Preventive Medicine, The Ohio State University",USA,2014-04-06,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1002,partial,H4N8,7,,USA: IA,USA,IA,Spatula discors,,2013-09-21,,,"Influenza A virus (A/blue-winged teal/Iowa/13OS2368/2013(H4N8)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
CY068196,Influenza A virus (A/California/VRDL169/2009(H3N2)),GenBank,GCA_038514035.1,,"Spiro,D., Halpin,R., Bera,J., Ghedin,E., Hostetler,J., Fedorova,N., Overton,L., Kim,M., Szczypinski,B., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Schnurr,D., Messenger,S., Lin,X., Wentworth,D.E., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/California Department of Public Health/NCBI, National Center for Biotechnology Information, NIH",USA,2010-08-04,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1537,partial,H3N2,5,,USA: Alameda,USA,CA,Homo sapiens,,2009-04-28,,,"Influenza A virus (A/California/VRDL169/2009(H3N2)) nucleocapsid protein (NP) gene, complete cds"
OR561032,Influenza A virus,GenBank,GCA_039377625.1,,"Lauring,A.S., Fitzsimmons,W.J., Gilbert,J., Papalambros,L.","Lauring Lab at University of Michigan, Department of Microbiology and Immunology",USA,2023-09-20,RVTN-L2623789167191,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2274,partial,H3N2,2,,USA: New York,USA,NY,Homo sapiens,,2023-02-13,,PRJNA1019712,"Influenza A virus (A/New York/RVTN-L2623789167191/2023(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds"
PP753176,Influenza A virus,GenBank,GCA_039464395.1,SRR28752531,"Nguyen,T., Hutter,C., Markin,A., Thomas,M., Lantz,K., Killian,M.L., Janzen,G.M., Vijendran,S., Wagle,S., Inderski,B., Magstadt,D.R., Li,G., Diel,D.G., Frye,E.A., Dimitrov,K.M., Swinford,A.K., Thompson,A.C., Snevik,K.R., Suarez,D.L., Spackman,E., Lakin,S.M., C,S., Johnson,K.R., Baker,A.L., Robbe-Austerman,S., Torchetti,M.K., Anderson,T.K., Anderson,T.","National Animal Disease Center, USDA-ARS",USA,2024-05-03,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,H5N1,5,,USA,USA,,Bos taurus,mammalian milk,2024-03-28,SAMN41019414,PRJNA1102327,"Influenza A virus (A/cattle/Texas/24-010513-006/2024(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds"
OQ695057,Influenza A virus,GenBank,GCA_039219975.1,,"Perkins,J., Johnson,A., Shiplett,K., Prarat,M.","Ohio Animal Disease Diagnostic Laboratory, Animal Disease Diagnostic Laboratory",USA,2023-04-01,OH20-11097,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1701,partial,H3N2,4,,USA: Ohio,USA,OH,Sus scrofa,,2020-06-01,,,"Influenza A virus (A/swine/Ohio/OH20-11097/2020(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds"
CY214790,Influenza A virus (A/Wyoming/01/2017(H3N2)),GenBank,GCA_038941945.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",,2017-02-06,EPI_ISL_244675,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),865,partial,H3N2,8,,USA: Wyoming,USA,WY,Homo sapiens,,2017-01-03,,,"Influenza A virus (A/Wyoming/01/2017(H3N2)) nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
MN052798,Influenza A virus,GenBank,GCA_038734625.1,,Direct Submission,"St. Jude Center of Excellence for Influenza Research and Surveillance (CEIRS), CEIRS Data Processing and Coordinating Center",USA,2019-06-16,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,H6N2,5,,USA,USA,,Leucophaeus atricilla,feces,2014-05-21,,PRJNA297868,"Influenza A virus (A/laughing gull/Delaware Bay/519/2014(H6N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"
PV511710,Influenza A virus,GenBank,,,"Steel,J., Kirby,M., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, Influenza Division",USA,2025-04-15,EPI_ISL_19771253,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1002,partial,H3N2,7,,USA: Hawaii,USA,HI,Homo sapiens,,2024-12-08,,PRJNA998887,"Influenza A virus (A/Hawaii/ISC-1081/2024(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds"
OP098193,Influenza A virus,GenBank,GCA_039283535.1,,"Gruner,W.E., Muehleman,D.M., Garrett,C.M., Fries,A.C., Minnich,D.E., Kramer,D.L., Hanson,J.F., DeMarcus,L.S., Sjoberg,P.A., Wasik,P.M., Robbins,A.S., Macias,E.A., Shaw,K.B., Selent,M.U.","United States Air Force, USAFSAM/PHE",USA,2022-08-02,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2151,partial,H3N2,3,,USA: Texas,USA,TX,Homo sapiens,,2022-04-04,,,"Influenza A virus (A/Texas/13148/2022(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds"
OR637738,Influenza A virus,GenBank,,,"USDA Swine Surveillance,A., Janas-Martindale,A.",USDA,USA,2023-10-10,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),838,partial,H3N2,8,,USA,USA,,Sus scrofa,lung,2023-02-23,,,"Influenza A virus (A/swine/Iowa/A02861232/2023(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
CY112736,Influenza A virus (A/Johannesburg/33/1994(H3N2)),GenBank,set:ede8a67b21b7f02afcd006cb025ff2ec75728c68,,"Wentworth,D.E., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Westgeest,K.B., van Beek,R., Bestebroer,T.M., de Jong,J.C., Rimmelzwaan,G.F., Osterhaus,A.D.M.E., Fouchier,R.A.M., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/Erasmus Medical College/NCBI, National Center for Biotechnology Information, NIH",USA,2012-04-03,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1539,partial,H3N2,5,,South Africa: Johannesburg,South Africa,,Homo sapiens,,1994,,,"Influenza A virus (A/Johannesburg/33/1994(H3N2)) nucleocapsid protein (NP) gene, complete cds"
CY103251,Influenza A virus (A/mallard/Alberta/115/2007(mixed)),GenBank,set:a978c190d9d00a3b65122a3e65e4a20889423fa5,,"Wentworth,D.E., Dugan,V., Halpin,R., Lin,X., Bera,J., Ghedin,E., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Bahl,J., Krauss,S., Webster,R.G., Webby,R.J., Smith,G.J., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.","on behalf of JCVI/St. Jude Children's Research Hospital/NCBI, National Center for Biotechnology Information, NIH",USA,2011-11-16,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),865,partial,mixed,8,,Canada: Alberta,Canada,,Anas platyrhynchos,,2007-08-22,,,"Influenza A virus (A/mallard/Alberta/115/2007(mixed)) nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
PV514935,Influenza A virus,GenBank,GCA_049712075.1,,"Steel,J., Kirby,M., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, Influenza Division",USA,2025-04-15,EPI_ISL_19746311,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1541,partial,H3N2,5,,USA: Texas,USA,TX,Homo sapiens,,2025-01-30,,PRJNA998887,"Influenza A virus (A/Texas/ISC-1294/2025(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"
OP952784,Influenza A virus,GenBank,,,"Fitzsimmons,W., Bendall,E., Gilbert,J., Lauring,A.","University of Pennsylvania Center of Excellence for Influenza Research and Response (CEIRR), CEIRR Influenza Data Processing and Communication Center",USA,2022-12-11,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1497,partial,H3N2,5,,USA,USA,,Homo sapiens,oronasopharynx,2021-11-10,,PRJNA818282,"Influenza A virus (A/Michigan/UOM10042600595/2021(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"
PP192298,Influenza A virus,GenBank,GCA_039417935.1,,"Lauring,A.S., Papalambros,L.K.","Lauring Lab at University of Michigan, Department of Microbiology and Immunology",USA,2024-01-28,UM-10054921150,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2274,partial,H1N1,2,,USA: Michigan,USA,MI,Homo sapiens,,2023-12-13,,PRJNA1019712,"Influenza A virus (A/Michigan/UM-10054921150/2023(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence"
KT423176,Influenza A virus (A/duck/Zhejiang/727038/2014(H6N2)),GenBank,GCA_038738755.1,,"Wu,H., Peng,X., Cheng,L., Wu,N.","School of Medicine, Zhejiang University, State Key Laboratory for Diagnosis and Treatment of Infectious Diseases, Collaborative Innovation Center for Diagnosis and Treatment of Infectious Diseases, the First Affiliated Hospital",China,2015-09-14,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),838,partial,H6N2,8,1,China,China,,Anatidae,feces,2014-07,,,"Influenza A virus (A/duck/Zhejiang/727038/2014(H6N2)) segment 8 nonstructural protein 2 (NEP) and nonstructural protein 1 (NS1) genes, complete cds"
PQ830159,Influenza A virus,GenBank,GCA_046511215.1,SRR31821118,"Aufderhar,M., Franzen,K., Killian,M., Lantz,K., Stuber,T., Hicks,J., Norris,C., Lakin,S.","USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories, National Veterinary Services Laboratories",USA,2025-01-03,24-036422-001-original,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1410,partial,H5N1,6,,USA: CA,USA,CA,Bos taurus,mammalian milk,2024-12-03,SAMN45953282,PRJNA1102327,"Influenza A virus (A/cattle/CA/24-036422-001-original/2024(H5N1)) segment 6 neuraminidase (NA) gene, complete cds"
CY029548,Influenza A virus (A/duck/Vietnam/1771/2005(H5N1)),GenBank,GCA_038254045.1,,"Dung Nguyen,T., Vinh Nguyen,T., Vijaykrishna,D., Webster,R.G., Guan,Y., Malik Peiris,J.S., Smith,G.J., Nguyen,T., Webster,R., Peiris,J., Smith,G.","The University of Hong Kong, State Key Laboratory of Emerging Infectious Diseases, Department of Microbiology",China,2008-04-04,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),2233,partial,H5N1,1,1,Viet Nam,Viet Nam,,Anatidae,,2005,,,Influenza A virus (A/duck/Vietnam/1771/2005(H5N1)) segment 1 sequence
KM408958,Influenza A virus (A/Mississippi/09/2013(H1N1)),GenBank,set:8035c8f3f7d5f94f5890a149a54299490a68fa32,,"Barnes,J., Villanueva,J., Shaw,M., Cox,N., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2014-09-09,EPI_ISL_151035,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1701,partial,H1N1,4,,USA,USA,,Homo sapiens,,2013-10-12,,,"Influenza A virus (A/Mississippi/09/2013(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds"
KY116952,Influenza A virus (A/Alaska/240/2015(H3N2)),GenBank,GCA_038792545.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2016-11-20,EPI_ISL_226836,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1541,partial,H3N2,5,,USA,USA,,Homo sapiens,,2015-09-15,,,"Influenza A virus (A/Alaska/240/2015(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"
PQ263005,Influenza A virus,GenBank,GCA_041700995.1,,"Barnes,J., Steel,J., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2024-08-30,EPI_ISL_19034419,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1541,partial,H3N2,5,,USA: Florida,USA,FL,Homo sapiens,,2024-01-13,,PRJNA998880,"Influenza A virus (A/Florida/08/2024(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"
KX414354,Influenza A virus (A/Texas/22/2016(H3N2)),GenBank,GCA_038816055.1,,"Jernigan,D., Wentworth,D., Katz,J., Barnes,J., Garten,R., Xu,X.","Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division",USA,2016-06-25,EPI_ISL_220305,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1541,partial,H3N2,5,,USA,USA,,Homo sapiens,,2016-02-01,,,"Influenza A virus (A/Texas/22/2016(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"
PV732938,Influenza A virus,GenBank,,,"Steel,J., Kirby,M., Garten,R., Davis,T., Dugan,V.","Centers for Disease Control and Prevention, Influenza Division",USA,2025-06-03,,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1752,partial,H1N1,4,,USA: New York,USA,NY,Homo sapiens,,2025-02-13,,PRJNA998884,"Influenza A virus (A/New York/NIRC-IS-1112/2025(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds"
PV234115,Influenza A virus,GenBank,,,"Woodard,K., Thomas,P., Gordon,A., Mukherjee,N., Webby,R.","St. Jude Children's Research Hospital, Infectious Diseases",USA,2025-03-06,760480.HA.H1,Alphainfluenzavirus influenzae,Alphainfluenzavirus,Orthomyxoviridae,ssRNA(-),1706,partial,H1N1,4,,Nicaragua,Nicaragua,,Homo sapiens,oronasopharynx,2023-07-02,,,"Influenza A virus (A/Nicaragua/760480.HA.H1/2023(H1N1)) segment 4 hemagglutinin (HA) gene, partial cds"
