Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
MN624529,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,3-ROS/HU-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2015-04-14,,,"Orthonairovirus haemorrhagiae isolate 3-ROS/HU-2015 envelope glycoprotein gene, partial cds"
PV168397,Orthonairovirus haemorrhagiae,GenBank,,,"Naidenova,E.V., Krasnov,Y.M., Zakharov,K.S., Agafonov,D.A., Senichkina,A.M., Guseva,N.P., Katyshev,S.D., Polunina,T.A., Kotova,N.V., Gurkin,G.A., Kartashov,M.Y., Shipovalov,A.V., Kabanov,A.S., Boumbaly,S., Diallo,M.G., Bah,M.B.","Russian Antiplague Research Institute 'Microbe', Microbiology",,2025-03-16,5542,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),2910,partial,,M,,Guinea: N'Zerekore,Guinea,,Rhipicephalus geigyi,,2022-04-08,,,"Orthonairovirus haemorrhagiae isolate 5542 envelope glycoprotein gene, partial cds"
KR815194,Orthonairovirus haemorrhagiae,GenBank,set:1f3f6138662cce8f4e2020f8ae879f4d042399aa,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,68-STV/HU-2010,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2010,,,"Orthonairovirus haemorrhagiae isolate 68-STV/HU-2010 nucleocapsid protein gene, partial cds"
KR821469,Orthonairovirus haemorrhagiae,GenBank,set:88a57450768e68b126fdf86fdbd3c928f6470686,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4609-STV/HU-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2009,,,"Orthonairovirus haemorrhagiae isolate 4609-STV/HU-2009 envelope glycoprotein gene, partial cds"
KY982868,Orthonairovirus haemorrhagiae,GenBank,set:604ec92621ea36921bc35051250e5d8f804089a1,,"Dedkov,V.G., Shchelkanov,M.Y., Bushkieva,B.T., Rudenko,T.A., Kurdyukova,O.V., Galkina,I.V., Sapotsky,M.V., Blinova,E.A., Dzhambinov,S.D., Shipulin,G.A., Safonova,M.V.",Central Research Institute for Epidemiology,,2017-09-17,Russia_Kalmykia_Shch_1_2016,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1670,complete,,S,1,Russia: Kalmykia,Russia,,Homo sapiens,blood,2016,,,"Orthonairovirus haemorrhagiae isolate Russia_Kalmykia_Shch_1_2016 segment S, complete sequence"
KR821225,Orthonairovirus haemorrhagiae,GenBank,set:8255010f09f7235d34036f89f6af3322de4ac60d,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,13-ROS/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 13-ROS/HU-2014 envelope glycoprotein gene, partial cds"
MH133309,Orthonairovirus haemorrhagiae,GenBank,set:64a028fc4aa90e09cb40a0c66d4001d5da621822,,"Emmerich,P., Jakupi,X., von Possel,R., Berisha,L., Halili,B., Gunther,S., Cadar,D., Ahmeti,S., Schmidt-Chanasit,J.","Bernhard Nocht Institute for Tropical Medicine, Virology",Germany,2018-08-05,2014-C-K14-1C,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12118,partial,,L,1,Kosovo,Kosovo,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 2014-C-K14-1C segment L RNA polymerase gene, complete cds"
MN866165,Orthonairovirus haemorrhagiae,GenBank,,,"Sahay,R.R., Dhandore,S., Chauhan,A., Bhatt,L., Garg,V., Gupta,N., Nyayanit,D.A., Shete,A.M., Singh,R., Patil,S., Sharma,H., Meena,D., Gawande,P., Kalele,K., Jain,R., Mali,D., Malhotra,B., Nag,V., Kaur,H., Singh,N., Singh,S., Gopalkrishnan,M., Yadav,P.D., Yadav,P.","National Institute of Virology, Maximum Containment Laboratory",India,2020-11-13,MCL-19-H-1920,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5341,partial,,M,,India: Gujarat State,India,,Homo sapiens,,2019,,,"Orthonairovirus haemorrhagiae isolate MCL-19-H-1920 segment M, complete sequence"
KR821700,Orthonairovirus haemorrhagiae,GenBank,set:26c18addcd91df39c565aa3960a5c5f378892f21,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,662-STV/TI-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Ixodoidea,,2012,,,"Orthonairovirus haemorrhagiae isolate 662-STV/TI-2012 RNA-dependent RNA polymerase gene, partial cds"
MN624958,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,827-CRIMEA/HU-2017,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2017-05-03,,,"Orthonairovirus haemorrhagiae isolate 827-CRIMEA/HU-2017 RNA-dependent RNA polymerase gene, partial cds"
HQ675004,Orthonairovirus haemorrhagiae,GenBank,set:dc539eb3d788e586a3372664f5796b25e1203a2b,,"Kalaycioglu,A.T., Durmaz,R., Uyar,Y., Unaldi,O., Aksekili,E., Ozkul,A., Korukluoglu,G., Ertek,M.","Refik Saydam National Public Health Agency, Molecular Microbiology Research and Application Laboratory",Turkey,2010-12-26,Corum 618-2009,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),523,partial,,,1,Turkey,Turkey,,Homo sapiens,blood,2009,,,"Crimean-Congo hemorrhagic fever virus isolate Corum 618-2009 S protein (S) gene, partial cds"
FJ601852,Orthonairovirus haemorrhagiae,GenBank,set:1cc31520b513530cb55eec12fea2e2e4a8397607,,"Carhan,A., Uyar,Y., Dincer,E., Ozkul,A., Ozkaya,E.","Refik Saydam Hygiene Center, Virology Department",Turkey,2010-02-02,SAMSUN79-2008-1608,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),522,partial,,,,Turkey,Turkey,,Homo sapiens,,2008,,,"Crimean-Congo hemorrhagic fever virus isolate SAMSUN79-2008-1608 S protein gene, partial cds"
KR821233,Orthonairovirus haemorrhagiae,GenBank,set:90904cebb15f7e19eb213b8ba9349f175eb0190c,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,46-ROS/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 46-ROS/HU-2014 envelope glycoprotein gene, partial cds"
KR815021,Orthonairovirus haemorrhagiae,GenBank,set:2355d345903c44b9a93495ea8b4769137797749d,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,63-ROS/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 63-ROS/HU-2013 nucleocapsid protein gene, partial cds"
FJ435421,Orthonairovirus haemorrhagiae,GenBank,set:871d1d884776c532f83163715eaa70577cf9cede,,"Burt,F.J., Paweska,J.T., Ashkettle,B., Swanepoel,R.","NHLS/UFS, Medical Virology",South Africa,2008-12-30,SPU 337/89,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),436,partial,,,,South Africa,South Africa,,Homo sapiens,,1989,,,"Crimean-Congo hemorrhagic fever virus isolate SPU 337/89 nucleocapsid gene, partial cds"
MN624342,Orthonairovirus haemorrhagiae,GenBank,,,"Volynkina,A., Kotenev,E., Kolosov,A.","Stavropol State Research Anti-Plague Institute, Laboratory on Natural Focal Infections",,2020-07-27,207-ROS/HU-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2015-07-22,,,"Orthonairovirus haemorrhagiae isolate 207-ROS/HU-2015 nucleocapsid protein gene, partial cds"
KR815037,Orthonairovirus haemorrhagiae,GenBank,set:8d58df44903c89baf6319390054a70f0a55ecdf0,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,111-ROS/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 111-ROS/HU-2013 nucleocapsid protein gene, partial cds"
KR821815,Orthonairovirus haemorrhagiae,GenBank,set:6219fc61094863a7a05d6b507fa8e82d6d88622b,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,61-STV/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 61-STV/HU-2013 RNA-dependent RNA polymerase gene, partial cds"
KR821563,Orthonairovirus haemorrhagiae,GenBank,set:535db883557388082f36623cc7ef80ea45acd070,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,13-STV/HU-2007,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2007,,,"Orthonairovirus haemorrhagiae isolate 13-STV/HU-2007 envelope glycoprotein gene, partial cds"
KR092381,Orthonairovirus haemorrhagiae,GenBank,set:39ed6112a8503700cbaecbe5b4e98515ab414857,,"Papa,A., Pappa,S., Panayotova,E., Papadopoulou,E., Christova,I.","Aristotle University of Thessaloniki, Dept. of Microbiology",Greece,2015-11-09,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),444,partial,,L,1,Bulgaria,Bulgaria,,Homo sapiens,,2013,,,"Orthonairovirus haemorrhagiae strain Haskovo-V46/13 polymerase gene, partial cds"
KX013456,Orthonairovirus haemorrhagiae,GenBank,set:263e48a23184f4689443dfded0f2bc87bddba37e,,"Lukashev,A.N., Klimentov,A.S., Smirnova,S.E., Dzagurova,T.K., Drexler,J.F., Gmyl,A.P.",Chumakov Institute of Poliomyelitis and Viral Encephalitides,Russia,2016-12-07,K168_40,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12131,partial,,L,1,Turkmenistan,Turkmenistan,,Ixodoidea,,1973,,,"Orthonairovirus haemorrhagiae isolate K168_40 segment L, complete sequence"
PP334107,Orthonairovirus haemorrhagiae,GenBank,,,"Rieu,M.-S., Ji,S.-R., Byun,H.-R., Han,S.-W., Choi,C.-Y., Nam,H.-Y., Seo,S.-G., Chae,J.-S.","Seoul National University, Labaratory of Veterinary Internal Medicine",,2024-08-15,IN12T1,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),260,partial,,,,Indonesia,Indonesia,,Bos taurus,,2023-02-21,,,"Orthonairovirus haemorrhagiae isolate IN12T1 nucleoprotein gene, partial cds"
KR815170,Orthonairovirus haemorrhagiae,GenBank,set:9c439ee3d130670f9a15c5057ba2f5265af60eb2,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,673-STV/TI-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Ixodoidea,,2012,,,"Orthonairovirus haemorrhagiae isolate 673-STV/TI-2012 nucleocapsid protein gene, partial cds"
KR815254,Orthonairovirus haemorrhagiae,GenBank,set:67106d2b928c89fa8da019276bacaabeb6a113b4,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4482-STV/HU-2008,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2008,,,"Orthonairovirus haemorrhagiae isolate 4482-STV/HU-2008 nucleocapsid protein gene, partial cds"
FJ601864,Orthonairovirus haemorrhagiae,GenBank,set:caa72a12191be74f0d3ba693a146c6cad3ef4bf4,,"Ozkaya,E., Ozkul,A., Carhan,A., Uyar,Y., Dincer,E.","Refik Saydam Hygiene Center, Virology Department",Turkey,2010-02-02,CORUM175-2006-231,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),522,partial,,,,Turkey,Turkey,,Homo sapiens,,2006,,,"Crimean-Congo hemorrhagic fever virus isolate CORUM175-2006-231 S protein gene, partial cds"
KR821531,Orthonairovirus haemorrhagiae,GenBank,set:2f259c03baceafba02737dbed61230ae4824e75f,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,4524-STV/HU-2008,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2008,,,"Orthonairovirus haemorrhagiae isolate 4524-STV/HU-2008 envelope glycoprotein gene, partial cds"
KR821349,Orthonairovirus haemorrhagiae,GenBank,set:3326793fae463914b0b4436781ee1f0bb5cf232a,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,60-ROS/TI-2012,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Ixodoidea,,2012,,,"Orthonairovirus haemorrhagiae isolate 60-ROS/TI-2012 envelope glycoprotein gene, partial cds"
FJ562095,Orthonairovirus haemorrhagiae,GenBank,set:03aeb9cbeea9bf05a99a500cdc82a71a8c2d957e,,"Zhou,Z., Hu,Z., Wang,H., Deng,F., Xia,Y., Meng,W., Zhang,Y., Sun,S., Li,T.","Wuhan Institution of Virology, CAS, Molecular Virology Lab",China,2009-02-14,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12156,partial,,L,,China,China,,Ixodoidea,brain,2004,,,"Crimean-Congo hemorrhagic fever virus strain YL04057 segment L, complete sequence"
KR821848,Orthonairovirus haemorrhagiae,GenBank,set:bcb0cb7876c3af76d314460472bfe35cf4c5c277,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,5176-ROS/HU-2011,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),437,partial,,L,,Russia,Russia,,Homo sapiens,blood,2011,,,"Orthonairovirus haemorrhagiae isolate 5176-ROS/HU-2011 RNA-dependent RNA polymerase gene, partial cds"
KR821232,Orthonairovirus haemorrhagiae,GenBank,set:c3b527882dcd35f777edd217d4663c9d59d4f3b8,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,45-ROS/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 45-ROS/HU-2014 envelope glycoprotein gene, partial cds"
KX129731,Orthonairovirus haemorrhagiae,GenBank,set:6f773f7899ca475592fd43c560771f14b9a4a578,,"Deryabin,P., Atshabar,B., Sansyzbaev,Y., Berezin,V., Nurmakhanov,T., Yeskhojayev,O., Vilkova,A., Shevtsov,A., Hewson,R., Atkinson,B.","Public Health England, Research",,2016-07-03,tick pool 80,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),588,partial,,L,,Kazakhstan: Maktaaral district,Kazakhstan,,Hyalomma anatolicum,,2015,,,"Orthonairovirus haemorrhagiae strain Kazakhstan 80 RNA-dependent RNA polymerase gene, partial cds"
JN402319,Orthonairovirus haemorrhagiae,GenBank,set:2e49568bf25774d376b1567078a58013f38f02af,,"Petrova,I.D., Kononova,Y.V., Chausov,E.V., Shestopalov,A.M., Tishkova,F.H.","State Research Center of Virology and Biotechnology 'Vector', Microscopic Researches",Russia,2011-12-06,TAJ/TI106/09,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),287,partial,,S,,Tajikistan: Tursunzade region,Tajikistan,,Hyalomma anatolicum,,2009-05,,,"Crimean-Congo hemorrhagic fever virus isolate TAJ/TI106/09 nucleocapsid protein (N) gene, partial cds"
MN970078,Orthonairovirus haemorrhagiae,GenBank,,,"Umair,M.","National Institute of Health, Department of Virology",Pakistan,2020-08-26,CCHF-2011-59-NIH-PAK,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),260,partial,,S,,Pakistan,Pakistan,,Homo sapiens,blood,2011,,,"Orthonairovirus haemorrhagiae isolate CCHF-2011-59-NIH-PAK nucleocapsid protein gene, partial cds"
OR964915,Orthonairovirus haemorrhagiae,GenBank,,,"Umair,M., Jamal,Z., Ammar,M., Haider,S.A., Ali,Q., Hakim,R., Salman,M.","National Institute of Health, Department of Virology",Pakistan,2023-12-26,CCHF/NIHPAK-19/2023,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),1591,complete,ASIA-1,S,,Pakistan,Pakistan,,Homo sapiens,blood,2023-08-26,,,"Orthonairovirus haemorrhagiae isolate CCHF/NIHPAK-19/2023 segment S, complete sequence"
OM162034,Orthonairovirus haemorrhagiae,GenBank,,,"Umair,M., Rehman,Z., Whitmer,S., Mobley,M., Fahim,A., Ikram,A., Salman,M., Montgomery,J.M., Klena,J.D., Khurshid,A., Talundzic,E., Montgomery,J., Klena,J.","CDC, NCEZID-VSPB",USA,2024-07-26,202000272_2512017|Pakistan|2017,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),5341,partial,,M,1,Pakistan,Pakistan,,Homo sapiens,,2017,,,"Orthonairovirus haemorrhagiae isolate 202000272_2512017|Pakistan|2017 envelope glycoprotein precursor, gene, complete cds"
HQ821875,Orthonairovirus haemorrhagiae,GenBank,set:be1b8d97dd20c01cc302795bb0f28401bbc3bb8c,,"Kalaycioglu,A.T., Durmaz,R., Ozkul,A., Korukluoglu,G., Uyar,Y., Ertek,M.","Molecular Microbiology Research and Application Laboratory, Refik Saydam National Public Health Agency",Turkey,2011-01-16,CORUM 1504-2010,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),523,partial,,S,,Turkey,Turkey,,Homo sapiens,blood,2010,,,"Crimean-Congo hemorrhagic fever virus isolate CORUM 1504-2010 nucleoprotein (NP) gene, partial cds"
KR815102,Orthonairovirus haemorrhagiae,GenBank,set:c7a36d9618a6cdae101cf266e3e2d8beeff65fa6,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,33-STV/HU-2014,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Homo sapiens,blood,2014,,,"Orthonairovirus haemorrhagiae isolate 33-STV/HU-2014 nucleocapsid protein gene, partial cds"
KR821374,Orthonairovirus haemorrhagiae,GenBank,set:892144dd579536ff5b4592f4f278dfe3d2a21858,,"Volynkina,A., Burlachenko,A., Lisitskaya,Y., Kotenev,E.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-06-01,64-ROS/HU-2013,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),435,partial,,M,,Russia,Russia,,Homo sapiens,blood,2013,,,"Orthonairovirus haemorrhagiae isolate 64-ROS/HU-2013 envelope glycoprotein gene, partial cds"
KU161580,Orthonairovirus haemorrhagiae,GenBank,set:e2118770146655a4eb49522a38074ad2cae3df19,,"Popova,A., Kulichenko,A., Volynkina,A., Kotenev,E., Pisarenko,S., Lisitskaya,Y., Shaposhnikova,L.","Stavropol State Research Anti-Plague Institute, Laboratory of Natural-Focal Infections",,2016-10-10,1193-CR/TI-2015,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),538,partial,,S,,Russia,Russia,,Ixodoidea,,2015,,,"Orthonairovirus haemorrhagiae isolate 1193-CR/TI-2015 segment S, partial sequence"
MF511192,Orthonairovirus haemorrhagiae,GenBank,set:90674f3119d3a3da7b37ef9ba39309d0a127f18a,,"Zivcec,M., Guerrero,L., Albarino,C., Spiropoulou,C., Rollin,P.E., Ksiazek,T.G., Nichol,S.T.","Centers for Disease Control and Prevention, Viral Special Pathogens Branch",USA,2017-09-06,Tur_2004_813137_L,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12109,partial,,L,,Turkey,Turkey,,Homo sapiens,blood,2004,,,"Orthonairovirus haemorrhagiae isolate Tur_2004_813137_L RNA-dependent RNA polymerase (L) gene, complete cds"
KR136191,Orthonairovirus haemorrhagiae,GenBank,set:7a87f141ec586a18eeb8ee72851d32a8babb8562,,"Kayedi,M.H., Chinikar,S., Mostafavi,E., Khakifirouz,S., Jalali,T., Hosseini-Chegeni,A., Naghizadeh,A., Niedrig,M., Fooks,A.R., Shahhosseini,N.",Pasteur Institute of Iran,Iran,2015-10-04,IR-T10-HAN,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),502,partial,,,1,Iran,Iran,,Hyalomma anatolicum,,2012,,,"UNVERIFIED: Orthonairovirus haemorrhagiae isolate IR-T10-HAN capsid protein-like gene, partial sequence"
FJ601879,Orthonairovirus haemorrhagiae,GenBank,set:57458ae89c53dc027565c424bf4a4b0090beca71,,"Ozkul,A., Uyar,Y., Dincer,E., Carhan,A., Ozkaya,E.","Ankara University, Veterinary Faculty, Virology Department",Turkey,2010-02-02,TOKAT84-2008-1651,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),522,partial,,,,Turkey,Turkey,,Homo sapiens,,2008,,,"Crimean-Congo hemorrhagic fever virus isolate TOKAT84-2008-1651 S protein gene, partial cds"
NC_005301,Orthonairovirus haemorrhagiae,RefSeq,GCF_000854165.1,,"Kinsella,E., Martin,S.G., Grolla,A., Czub,M., Feldmann,H., Flick,R.","Canadian Science Center for Human and Animal Health, Special Pathogens",Canada,2003-12-13,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),12108,complete,,L,1,,,,,,,,PRJNA485481,"Crimean-Congo hemorrhagic fever virus segment L, complete sequence"
KJ545671,Orthonairovirus haemorrhagiae,GenBank,set:25d647c46213e156967042d939aed29d2d57b24a,,"Sherifi,K., Cadar,D., Muji,S., Robaj,A., Ahmeti,S., Jakupi,X., Emmerich,P., Kruger,A., Krueger,A.","Bernhard Nocht Institute for Tropical Medicine WHO Collaborating Centre for Arbovirus and Haemorrhagic Fever Reference and Rese, Division of Arbovirology",Germany,2014-10-13,,Orthonairovirus haemorrhagiae,Orthonairovirus,Nairoviridae,ssRNA(-),291,partial,,,1,Kosovo: Malisheve,Kosovo,,Hyalomma marginatum,,2012-05-01,,,"Crimean-Congo hemorrhagic fever virus strain BNI-M23.4 nucleocapsid protein gene, partial cds"
