index	sample	cluster	step	(annotation) subject	(annotation) pident	(annotation) qlen	(annotation) slen	(annotation) length	(annotation) mismatch	(annotation) gapopen	(annotation) qstart	(annotation) qend	(annotation) sstart	(annotation) send	(annotation) evalue	(annotation) bitscore	(annotation) name	(annotation) level	(annotation) typing	(annotation) species	(annotation) taxid	(annotation) acronym	(annotation) acid	(annotation) circular	(annotation) segment	(annotation) host	(annotation) % contig aligned	(blast) subject	(blast) subject title	(blast) pident	(blast) qlen	(blast) slen	(blast) length	(blast) mismatch	(blast) gapopen	(blast) qstart	(blast) qend	(blast) sstart	(blast) send	(blast) evalue	(blast) bitscore	(checkv) contig_length	(checkv) provirus	(checkv) gene_count	(checkv) viral_genes	(checkv) host_genes	(checkv) checkv_quality	(checkv) miuvig_quality	(checkv) completeness	(checkv) completeness_method	(checkv) contamination	(checkv) kmer_freq	(cluster) centroid	(cluster) number of members	(cluster) cumulative read depth - spades [%]	(cluster) cumulative read depth - megahit [%]	(cluster) cumulative read depth - trinity [%]	(cluster) members	(quast) # N's	(quast) % N's	(quast) # N's per 100 kbp	(samtools Raw) total length	(samtools Raw) average length	(samtools Raw) average quality	(samtools Raw) error rate	(samtools Raw) mismatches	(samtools Raw) reads MQ0	(samtools Raw) reads mapped (R1+R2)	(samtools Raw) reads mapped %	(samtools Raw) reads unmapped (R1+R2)	(samtools Raw) reads unmapped %	(samtools Raw) reads QC failed	(samtools Raw) reads QC failed %	(samtools Raw) reads paired	(samtools Raw) reads paired %	(samtools Raw) reads properly paired	(samtools Raw) reads properly paired %	(samtools Raw) reads duplicated	(samtools Raw) reads duplicated %	(samtools Raw) non primary alignments	(samtools Raw) supplementary alignments	(samtools Raw) outward oriented pairs	(samtools Raw) inward oriented pairs	(samtools Raw) insert size average	(samtools Raw) insert size standard deviation	(samtools Raw) bases mapped	(samtools Raw) bases mapped cigar	(samtools Raw) bases trimmed	(samtools Raw) bases duplicated	(umitools) mapped reads (R1,R2)	(umitools) removed reads (R1,R2)	(umitools) deduplicated reads (R1,R2)	(umitools) positions deduplicated	(umitools) max UMI per position	(umitools) mean UMI per position	(umitools) total UMIs	(umitools) % passing	(umitools) unique UMIs	(samtools Post-dedup) total length	(samtools Post-dedup) average length	(samtools Post-dedup) average quality	(samtools Post-dedup) error rate	(samtools Post-dedup) mismatches	(samtools Post-dedup) reads MQ0	(samtools Post-dedup) reads mapped (R1+R2)	(samtools Post-dedup) reads mapped %	(samtools Post-dedup) reads unmapped (R1+R2)	(samtools Post-dedup) reads unmapped %	(samtools Post-dedup) reads QC failed	(samtools Post-dedup) reads QC failed %	(samtools Post-dedup) reads paired	(samtools Post-dedup) reads paired %	(samtools Post-dedup) reads properly paired	(samtools Post-dedup) reads properly paired %	(samtools Post-dedup) reads duplicated	(samtools Post-dedup) reads duplicated %	(samtools Post-dedup) non primary alignments	(samtools Post-dedup) supplementary alignments	(samtools Post-dedup) outward oriented pairs	(samtools Post-dedup) inward oriented pairs	(samtools Post-dedup) insert size average	(samtools Post-dedup) insert size standard deviation	(samtools Post-dedup) bases mapped	(samtools Post-dedup) bases mapped cigar	(samtools Post-dedup) bases trimmed	(samtools Post-dedup) bases duplicated	(ivar_variants) raw inserts	(ivar_variants) raw SNPs	(ivar_variants) raw deletions	(bcftools) number of indels	(bcftools) number of samples	(bcftools) number of SNPs	(bcftools) number of MNPs	(bcftools) number of no-ALTs	(bcftools) number of records	(bcftools) number of others	(bcftools) number of multiallelic sites	(bcftools) number of multiallelic SNP sites	(bcftools) number of transversions	(bcftools) transversion in 1st alternative	(bcftools) number of transitions	(bcftools) transistion in 1st alternative	(bcftools) transistions/transversions ratio	(bcftools) transition/transversion in 1st alternative	(bcftools) substitution T->C	(bcftools) substitution A->C	(bcftools) substitution C->A	(bcftools) substitution G->T	(bcftools) substitution A->T	(bcftools) substitution C->T	(bcftools) substitution T->G	(bcftools) substitution T->A	(bcftools) substitution G->C	(bcftools) substitution C->G	(bcftools) substitution G->A	(bcftools) substitution A->G	(general_stats) mosdepth Mean read depth	(general_stats) mosdepth Min read depth	(general_stats) mosdepth Max read depth	(general_stats) mosdepth Median read depth	(general_stats) mosdepth 1X coverage	(general_stats) mosdepth 5X coverage	(general_stats) mosdepth 10X coverage	(general_stats) mosdepth 50X coverage	(general_stats) mosdepth 100X coverage	(general_stats) mosdepth 200X coverage	(general_stats) mosdepth 500X coverage	(general_stats) mosdepth 750X coverage	(general_stats) mosdepth 1000X coverage	reference_distance	(checkv) warnings	(failed_mapped) mapped reads
LVE00127_cl1_it2	LVE00127	cl1	it2	MH053527:MH053527;	0.998	3327	3334	1734	3	0	3323	1590	3334	1601	0.0	1157	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	S	Human,Vertebrate	52.12	MK117974.1	MK117974.1 |Mammarenavirus lassaense isolate LASV/H.sapiens-wt/NGA/2018/IRR_034 glycoprotein precursor (GPC) and nucleoprotein (NP) genes, complete cds|S	90.072	3327.0	3327.0	3324.0	330.0	0.0	1.0	3324.0	1.0	3324.0	0.0	4597.0	3327.0	No	2.0	2.0	0.0	Low-quality	Genome-fragment	31.43	AAI-based (high-confidence)	0.0	1.0	MK117974.1	2	65.27	71.52	0.0	NODE_1_length_3046_cov_250.279890,k141_4	0.0	0.0	0.0	6097154.0	154.0	33.5	0.001695538	7136.0	0.0	27802.0	70.22480424349583	11788.0	29.775195756504168	0.0	0.0	39590.0	100.0	27234.0	68.79009850972467	0.0	0.0	0.0	3501.0	11897.0	1773.0	130.5	64.1	4244231.0	4208694.0	0.0	0.0	15632.0	1219.0	14413.0	7090.0	113.0	2.08	15628.0	92.2	7445.0	3986882.0	151.0	33.6	0.001650932	6374.0	0.0	26462.0	100.0	0.0	0.0	0.0	0.0	26462.0	100.0	26014.0	98.3070062731464	0.0	0.0	0.0	1196.0	11372.0	1676.0	128.9	63.4	3986882.0	3860850.0	0.0	0.0	5.0	23.0	2.0	7.0	1.0	23.0	0.0	0.0	30.0	0.0	0.0	0.0	9.0	9.0	14.0	14.0	1.56	1.56	7.0	2.0	1.0	0.0	1.0	2.0	2.0	2.0	0.0	1.0	3.0	2.0	670.04	21.0	1212.0	704.0	100.0	100.0	100.0	100.0	99.0	97.0	0.0	38.0	4.0	LVE00127-9092		
LVE00127_cl2_it2	LVE00127	cl2	it2	MK117931:MK117931;	1.0	1159	7234	591	0	0	119	709	1071	481	3.958e-128	405	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	50.99	MH053548.1	MH053548.1 |Mammarenavirus lassaense isolate Lassa virus/H.sapiens-wt/NGA/2016/ISTH_1311 segment L Z protein (Z) and polymerase (L) genes, complete cds|L	86.502	1159.0	7132.0	1015.0	135.0	2.0	119.0	1132.0	1014.0	1.0	0.0	1158.0	1159.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.08	k141_0	1	3.92	7.27	0.0	NODE_8_length_529_cov_64.487562	0.0	0.0	0.0	6097154.0	154.0	33.5	0.002025483	843.0	0.0	2873.0	7.256883051275574	36717.0	92.74311694872442	0.0	0.0	39590.0	100.0	2680.0	6.769386208638545	0.0	0.0	0.0	269.0	1251.0	89.0	140.1	83.4	423914.0	416197.0	0.0	0.0	1578.0	159.0	1419.0	792.0	24.0	1.84	1578.0	89.92	683.0	391807.0	145.0	33.5	0.0021291	805.0	0.0	2696.0	100.0	0.0	0.0	0.0	0.0	2696.0	100.0	2564.0	95.10385756676558	0.0	0.0	0.0	72.0	1196.0	85.0	134.8	77.4	391807.0	378094.0	0.0	0.0	4.0	8.0	0.0	4.0	1.0	8.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	188.84	9.0	366.0	193.0	100.0	100.0	100.0	91.0	81.0	45.0	0.0	0.0	0.0	LVE00127-9092		
LVE00127_cl0_it2	LVE00127	cl0	it2	MK117931:MK117931;	0.962	7045	7234	6588	250	0	7043	456	7068	481	0.0	4247	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	93.51	MK117910.1	MK117910.1 |Mammarenavirus lassaense isolate LASV/H.sapiens-wt/NGA/2018/IRR_061 Z protein (Z) gene, complete cds; and polymerase (L) gene, partial cds|L	96.852	7045.0	7045.0	3812.0	120.0	0.0	3234.0	7045.0	3234.0	7045.0	0.0	6410.0	7045.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.0	MK117910.1	7	16.3	18.91	0.0	k141_2,k141_3,NODE_2_length_1399_cov_34.412736,NODE_3_length_1294_cov_27.995716,NODE_4_length_811_cov_75.482456,NODE_7_length_529_cov_76.706468,NODE_12_length_160_cov_84.459930	277.0	3.95	3946.06	6097154.0	154.0	33.5	0.001270246	2214.0	0.0	11486.0	29.012376862844157	28104.0	70.98762313715584	0.0	0.0	39590.0	100.0	11158.0	28.183884819398838	0.0	0.0	0.0	1291.0	4692.0	887.0	136.2	70.6	1811290.0	1742970.0	0.0	0.0	6416.0	587.0	5829.0	3116.0	30.0	1.92	6403.0	90.85	2811.0	1680260.0	156.0	33.5	0.001253935	1992.0	0.0	10794.0	100.0	0.0	0.0	0.0	0.0	10794.0	100.0	10568.0	97.90624420974616	0.0	0.0	0.0	432.0	4431.0	850.0	134.2	69.1	1680260.0	1588599.0	0.0	0.0	6.0	30.0	3.0	9.0	1.0	30.0	0.0	0.0	39.0	0.0	0.0	0.0	12.0	12.0	16.0	16.0	1.33	1.33	6.0	1.0	2.0	1.0	4.0	5.0	2.0	1.0	0.0	1.0	5.0	0.0	129.69	0.0	498.0	107.0	96.0	96.0	96.0	83.0	53.0	20.0	0.0	0.0	0.0	LVE00127-9294		
LVE00127_cl1_it2	LVE00127	cl1	it2	MK107902:MK107902;	0.996	3342	3410	1737	7	0	3338	1602	3346	1610	0.0	1157	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	S	Human,Vertebrate	51.97	MH053552.1	MH053552.1 |Mammarenavirus lassaense isolate Lassa virus/H.sapiens-wt/NGA/2016/ISTH_0777 segment S glycoprotein precursor (GPC) and nucleoprotein (NP) genes, complete cds|S	92.686	3342.0	3341.0	3336.0	243.0	1.0	3.0	3338.0	3.0	3337.0	0.0	4807.0	3342.0	No	2.0	2.0	0.0	Low-quality	Genome-fragment	31.57	AAI-based (high-confidence)	0.0	1.0	MH053552.1	2	65.27	71.52	0.0	NODE_1_length_3046_cov_250.279890,k141_4	3.0	0.09	89.77	6097154.0	154.0	33.5	0.002162044	9101.0	19.0	27802.0	70.22480424349583	11788.0	29.775195756504168	0.0	0.0	39590.0	100.0	27234.0	68.79009850972467	0.0	0.0	0.0	3511.0	11888.0	1782.0	130.5	64.0	4244231.0	4209442.0	0.0	0.0	15638.0	1222.0	14416.0	7094.0	113.0	2.08	15634.0	92.19	7445.0	3987489.0	151.0	33.6	0.002092476	8081.0	17.0	26462.0	100.0	0.0	0.0	0.0	0.0	26462.0	100.0	26013.0	98.3032272692918	0.0	0.0	0.0	1200.0	11365.0	1684.0	129.0	63.4	3987489.0	3861932.0	0.0	0.0	5.0	71.0	2.0	7.0	1.0	71.0	0.0	0.0	78.0	0.0	0.0	0.0	44.0	44.0	27.0	27.0	0.61	0.61	10.0	3.0	4.0	6.0	6.0	4.0	8.0	9.0	3.0	5.0	6.0	7.0	667.33	0.0	1211.0	704.0	100.0	100.0	100.0	100.0	98.0	97.0	0.0	38.0	4.0	LVE00127-9294		
LVE00127_cl2_it2	LVE00127	cl2	it2	MK117931:MK117931;	1.0	1159	7234	591	0	0	119	709	1071	481	3.958e-128	405	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	50.99	MK117910.1	MK117910.1 |Mammarenavirus lassaense isolate LASV/H.sapiens-wt/NGA/2018/IRR_061 Z protein (Z) gene, complete cds; and polymerase (L) gene, partial cds|L	97.199	1159.0	7045.0	607.0	17.0	0.0	118.0	724.0	1047.0	441.0	0.0	1029.0	1159.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.08	k141_0	1	3.92	7.27	0.0	NODE_8_length_529_cov_64.487562	0.0	0.0	0.0	6097154.0	154.0	33.5	0.002025483	843.0	0.0	2873.0	7.256883051275574	36717.0	92.74311694872442	0.0	0.0	39590.0	100.0	2680.0	6.769386208638545	0.0	0.0	0.0	269.0	1251.0	89.0	140.1	83.4	423914.0	416197.0	0.0	0.0	1578.0	159.0	1419.0	792.0	24.0	1.84	1578.0	89.92	683.0	391807.0	145.0	33.5	0.0021291	805.0	0.0	2696.0	100.0	0.0	0.0	0.0	0.0	2696.0	100.0	2564.0	95.10385756676558	0.0	0.0	0.0	72.0	1196.0	85.0	134.8	77.4	391807.0	378094.0	0.0	0.0	4.0	8.0	0.0	4.0	1.0	8.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	188.84	9.0	366.0	193.0	100.0	100.0	100.0	91.0	81.0	45.0	0.0	0.0	0.0	LVE00127-9294		
LVE00127_cl0_it2	LVE00127	cl0	it2	MH888003:MH888003;	0.71	7258	7147	5829	1690	0	7138	1310	7089	1261	0.0	2580	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	80.31	KM822050.1	KM822050.1 |Lassa virus strain LASV263-NIG-2011 segment L Z protein (Z) and polymerase (L) genes, complete cds|L	85.507	7258.0	7259.0	2546.0	365.0	4.0	1308.0	3851.0	1307.0	3850.0	0.0	2699.0	7258.0	No	1.0	0.0	0.0	Not-determined	Genome-fragment			0.0	1.0	KM822050.1	5	8.46	8.37	0.0	k141_2,NODE_5_length_716_cov_53.171477,NODE_7_length_529_cov_76.706468,NODE_10_length_368_cov_24.045643,NODE_12_length_160_cov_84.459930	2245.0	30.95	30945.16	6097154.0	154.0	33.5	0.001287312	1828.0	0.0	10474.0	26.456175801970197	29116.0	73.54382419802981	0.0	0.0	39590.0	100.0	10136.0	25.602424854761303	0.0	0.0	0.0	1061.0	3950.0	1199.0	121.4	69.0	1693106.0	1420013.0	0.0	0.0	5856.0	826.0	5030.0	2566.0	30.0	2.03	5789.0	85.89	2553.0	1489693.0	160.0	33.5	0.001284192	1614.0	0.0	9339.0	100.0	0.0	0.0	0.0	0.0	9339.0	100.0	9153.0	98.00835207195632	0.0	0.0	0.0	353.0	3538.0	1081.0	122.0	68.5	1489693.0	1256821.0	0.0	0.0	3.0	31.0	3.0	6.0	1.0	31.0	0.0	0.0	37.0	0.0	0.0	0.0	10.0	10.0	11.0	11.0	1.1	1.1	5.0	1.0	2.0	0.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	98.64	0.0	498.0	68.0	69.0	69.0	69.0	60.0	41.0	17.0	0.0	0.0	0.0	LVE00127-8284	no viral genes detected; low-confidence DTR	
LVE00127_cl1_it2	LVE00127	cl1	it2	MK117931:MK117931;	0.996	4167	7234	4038	16	0	3	4040	6681	2644	0.0	2691	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	96.9	KM822050.1	KM822050.1 |Lassa virus strain LASV263-NIG-2011 segment L Z protein (Z) and polymerase (L) genes, complete cds|L	83.115	4167.0	7259.0	4045.0	671.0	12.0	1.0	4039.0	6680.0	2642.0	0.0	3675.0	4167.0	No	1.0	1.0	0.0	Low-quality	Genome-fragment	39.38	AAI-based (high-confidence)	0.0	1.03	k141_3	2	7.11	10.54	0.0	NODE_2_length_1399_cov_34.412736,NODE_3_length_1294_cov_27.995716	0.0	0.0	0.0	6097154.0	154.0	33.5	0.003885642	2709.0	34.0	4779.0	12.071230108613284	34811.0	87.92876989138672	0.0	0.0	39590.0	100.0	4682.0	11.826218742106592	0.0	0.0	0.0	378.0	2024.0	317.0	131.2	73.6	765462.0	697182.0	0.0	0.0	2615.0	244.0	2371.0	1281.0	25.0	1.91	2596.0	90.67	1199.0	698721.0	157.0	33.5	0.002527315	1615.0	34.0	4452.0	100.0	0.0	0.0	0.0	0.0	4452.0	100.0	4396.0	98.74213836477988	0.0	0.0	0.0	139.0	1935.0	262.0	129.6	70.9	698721.0	639018.0	0.0	0.0	3.0	68.0	3.0	6.0	1.0	68.0	0.0	0.0	74.0	0.0	0.0	0.0	43.0	43.0	25.0	25.0	0.58	0.58	3.0	6.0	4.0	5.0	8.0	8.0	5.0	10.0	1.0	4.0	11.0	3.0	87.91	15.0	269.0	79.0	100.0	100.0	100.0	81.0	33.0	4.0	0.0	0.0	0.0	LVE00127-8284		
LVE00127_cl2_it2	LVE00127	cl2	it2	MH053527:MH053527;	0.996	3347	3334	1725	7	0	3199	1475	3325	1601	0.0	1151	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	S	Human,Vertebrate	51.54	KU978811.1	KU978811.1 |Mammarenavirus lassaense isolate NIGERIA IKEJI segment S hypothetical protein (AVI30_00001) and pre-glycoprotein polyprotein GP complex (GPC) genes, complete cds|S	83.18	3347.0	3424.0	1742.0	291.0	2.0	1452.0	3192.0	1869.0	129.0	0.0	1592.0	3347.0	No	2.0	2.0	0.0	Low-quality	Genome-fragment	31.62	AAI-based (high-confidence)	0.0	1.03	k141_4	1	65.27	71.52	0.0	NODE_1_length_3046_cov_250.279890	0.0	0.0	0.0	6097154.0	154.0	33.5	0.001422207	5885.0	52.0	27626.0	69.78024753725688	11964.0	30.21975246274312	0.0	0.0	39590.0	100.0	26998.0	68.19398838090427	0.0	0.0	0.0	3300.0	11659.0	1893.0	129.3	63.1	4229814.0	4137935.0	0.0	0.0	15445.0	1226.0	14219.0	6984.0	113.0	2.09	15433.0	92.06	7402.0	3961943.0	151.0	33.6	0.001406603	5337.0	46.0	26222.0	100.0	0.0	0.0	0.0	0.0	26222.0	100.0	25732.0	98.1313400961025	0.0	0.0	0.0	1123.0	11097.0	1808.0	127.9	62.7	3961943.0	3794247.0	0.0	0.0	6.0	22.0	2.0	8.0	1.0	22.0	0.0	0.0	30.0	0.0	0.0	0.0	9.0	9.0	13.0	13.0	1.44	1.44	7.0	2.0	1.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	3.0	2.0	654.62	5.0	1213.0	703.0	100.0	100.0	100.0	99.0	97.0	93.0	0.0	37.0	0.0	LVE00127-8284		
LVE00127_cl3_it2	LVE00127	cl3	it2	MK117931:MK117931;	1.0	1159	7234	591	0	0	119	709	1071	481	3.958e-128	405	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	50.99	KM822050.1	KM822050.1 |Lassa virus strain LASV263-NIG-2011 segment L Z protein (Z) and polymerase (L) genes, complete cds|L	82.929	1159.0	7259.0	949.0	157.0	2.0	118.0	1066.0	1069.0	126.0	0.0	850.0	1159.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.08	k141_0	1	3.92	7.27	0.0	NODE_8_length_529_cov_64.487562	0.0	0.0	0.0	6097154.0	154.0	33.5	0.002025483	843.0	0.0	2873.0	7.256883051275574	36717.0	92.74311694872442	0.0	0.0	39590.0	100.0	2680.0	6.769386208638545	0.0	0.0	0.0	269.0	1251.0	89.0	140.1	83.4	423914.0	416197.0	0.0	0.0	1578.0	159.0	1419.0	792.0	24.0	1.84	1578.0	89.92	683.0	391807.0	145.0	33.5	0.0021291	805.0	0.0	2696.0	100.0	0.0	0.0	0.0	0.0	2696.0	100.0	2564.0	95.10385756676558	0.0	0.0	0.0	72.0	1196.0	85.0	134.8	77.4	391807.0	378094.0	0.0	0.0	4.0	8.0	0.0	4.0	1.0	8.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	188.84	9.0	366.0	193.0	100.0	100.0	100.0	91.0	81.0	45.0	0.0	0.0	0.0	LVE00127-8284		
LVE00127_cl0_it2	LVE00127	cl0	it2	MK117931:MK117931;	0.996	4167	7234	4038	16	0	3	4040	6681	2644	0.0	2691	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	96.9															4167.0	No	1.0	1.0	0.0	Low-quality	Genome-fragment	39.38	AAI-based (high-confidence)	0.0	1.03	k141_3	5	12.1	10.54	0.0	NODE_2_length_1399_cov_34.412736,NODE_3_length_1294_cov_27.995716,NODE_5_length_716_cov_53.171477,NODE_10_length_368_cov_24.045643,NODE_12_length_160_cov_84.459930	0.0	0.0	0.0	6097154.0	154.0	33.5	0.003885642	2709.0	34.0	4779.0	12.071230108613284	34811.0	87.92876989138672	0.0	0.0	39590.0	100.0	4682.0	11.826218742106592	0.0	0.0	0.0	378.0	2024.0	317.0	131.2	73.6	765462.0	697182.0	0.0	0.0	2615.0	244.0	2371.0	1281.0	25.0	1.91	2596.0	90.67	1199.0	698721.0	157.0	33.5	0.002527315	1615.0	34.0	4452.0	100.0	0.0	0.0	0.0	0.0	4452.0	100.0	4396.0	98.74213836477988	0.0	0.0	0.0	139.0	1935.0	262.0	129.6	70.9	698721.0	639018.0	0.0	0.0	3.0	68.0	3.0	6.0	1.0	68.0	0.0	0.0	74.0	0.0	0.0	0.0	43.0	43.0	25.0	25.0	0.58	0.58	3.0	6.0	4.0	5.0	8.0	8.0	5.0	10.0	1.0	4.0	11.0	3.0	87.91	15.0	269.0	79.0	100.0	100.0	100.0	81.0	33.0	4.0	0.0	0.0	0.0	LVE00127-7476		
LVE00127_cl1_it2	LVE00127	cl1	it2	MH053527:MH053527;	0.996	3347	3334	1725	7	0	3199	1475	3325	1601	0.0	1151	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	S	Human,Vertebrate	51.54	OQ919510.1	OQ919510.1 |Mammarenavirus lassaense isolate G-26293-1-2 nucleoprotein (LASVsSgp1) and glycoprotein (LASVsSgp2) genes, complete cds|	78.504	3347.0	3295.0	2633.0	545.0	17.0	557.0	3181.0	2646.0	27.0	0.0	1714.0	3347.0	No	2.0	2.0	0.0	Low-quality	Genome-fragment	31.62	AAI-based (high-confidence)	0.0	1.03	k141_4	1	65.27	71.52	0.0	NODE_1_length_3046_cov_250.279890	0.0	0.0	0.0	6097154.0	154.0	33.5	0.001422207	5885.0	52.0	27626.0	69.78024753725688	11964.0	30.21975246274312	0.0	0.0	39590.0	100.0	26998.0	68.19398838090427	0.0	0.0	0.0	3300.0	11659.0	1893.0	129.3	63.1	4229814.0	4137935.0	0.0	0.0	15445.0	1226.0	14219.0	6984.0	113.0	2.09	15433.0	92.06	7402.0	3961943.0	151.0	33.6	0.001406603	5337.0	46.0	26222.0	100.0	0.0	0.0	0.0	0.0	26222.0	100.0	25732.0	98.1313400961025	0.0	0.0	0.0	1123.0	11097.0	1808.0	127.9	62.7	3961943.0	3794247.0	0.0	0.0	6.0	22.0	2.0	8.0	1.0	22.0	0.0	0.0	30.0	0.0	0.0	0.0	9.0	9.0	13.0	13.0	1.44	1.44	7.0	2.0	1.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	3.0	2.0	654.62	5.0	1213.0	703.0	100.0	100.0	100.0	99.0	97.0	93.0	0.0	37.0	0.0	LVE00127-7476		
LVE00127_cl3_it2	LVE00127	cl3	it2	MH888003:MH888003;	0.998	1519	7147	1518	3	0	2	1519	2715	1198	0.0	1040	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	99.93															1519.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.0	k141_2	1	3.46	8.37	0.0	NODE_7_length_529_cov_76.706468	0.0	0.0	0.0	6097154.0	154.0	33.5	0.001354775	768.0	0.0	3609.0	9.115938368274817	35981.0	90.8840616317252	0.0	0.0	39590.0	100.0	3482.0	8.795150290477395	0.0	0.0	0.0	392.0	1466.0	275.0	144.4	73.0	613145.0	566884.0	0.0	0.0	2043.0	238.0	1805.0	907.0	30.0	2.05	1993.0	88.35	887.0	552368.0	167.0	33.5	0.001317913	681.0	0.0	3304.0	100.0	0.0	0.0	0.0	0.0	3304.0	100.0	3242.0	98.12348668280872	0.0	0.0	0.0	150.0	1367.0	252.0	146.6	77.8	552368.0	516726.0	0.0	0.0	2.0	3.0	1.0	3.0	1.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	194.61	41.0	498.0	183.0	100.0	100.0	100.0	98.0	76.0	42.0	0.0	0.0	0.0	LVE00127-7476		
LVE00127_cl4_it2	LVE00127	cl4	it2	MK117931:MK117931;	1.0	1159	7234	591	0	0	119	709	1071	481	3.958e-128	405	Lassa mammarenavirus	SPECIES	unknown	Lassa mammarenavirus	11620	LASV	RNA	N	L	Human,Vertebrate	50.99															1159.0	No	1.0	1.0	0.0	Not-determined	Genome-fragment			0.0	1.08	k141_0	1	3.92	7.27	0.0	NODE_8_length_529_cov_64.487562	0.0	0.0	0.0	6097154.0	154.0	33.5	0.002025483	843.0	0.0	2873.0	7.256883051275574	36717.0	92.74311694872442	0.0	0.0	39590.0	100.0	2680.0	6.769386208638545	0.0	0.0	0.0	269.0	1251.0	89.0	140.1	83.4	423914.0	416197.0	0.0	0.0	1578.0	159.0	1419.0	792.0	24.0	1.84	1578.0	89.92	683.0	391807.0	145.0	33.5	0.0021291	805.0	0.0	2696.0	100.0	0.0	0.0	0.0	0.0	2696.0	100.0	2564.0	95.10385756676558	0.0	0.0	0.0	72.0	1196.0	85.0	134.8	77.4	391807.0	378094.0	0.0	0.0	4.0	8.0	0.0	4.0	1.0	8.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	188.84	9.0	366.0	193.0	100.0	100.0	100.0	91.0	81.0	45.0	0.0	0.0	0.0	LVE00127-7476		
