Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
MW122390,Zika virus,GenBank,,,"Grubaugh,N.D., Saraf,S., Gangavarapu,K., Watts,A., Tan,A.L., Oidtman,R.J., Ladner,J.T., Oliveira,G., Matteson,N.L., Kraemer,M.U.G., Vogels,C.B.F., Hentoff,A., Bhatia,D., Stanek,D., Scott,B., Landis,V., Stryker,I., Cone,M.R., Kopp,E.W. IV, Cannons,A.C., Heberlein-Larson,L., White,S., Gillis,L.D., Ricciardi,M.J., Kwal,J., Lichtenberger,P.K., Magnani,D.M., Watkins,D.I., Palacios,G., Hamer,D.H., Gardner,L.M., Perkins,T.A., Baele,G., Khan,K., Morrison,A., Isern,S., Michael,S.F., Andersen,K.G., Santiago,G.A., Cruz-Lopez,F., Gonzalez-Morales,G., Flores,B., Charriez,K.N., Kalinich,C.C., Fauver,J.R., Munoz-Jordan,J.L.","Centers for Disease Control and Prevention, Surveillance and Research Laboratory",USA,2020-11-03,PR/DB-ZIKV270/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,1,Puerto Rico,USA,PR,Homo sapiens,blood,2016-10-11,,,"Zika virus isolate PR/DB-ZIKV270/2016 polyprotein (POLY) gene, complete cds"
OP947010,Zika virus,GenBank,,,"Pradeep Kumar,N., Ajithlal,P., Saini,P., Kumar,A.","Vector Control Research Centre (ICMR), VCRC Field Station",India,2024-01-01,ZT248,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),187,partial,,,,"India: Kumarapuram, Thiruvananthapuram, Kerala",India,,Aedes aegypti,,2021-07-11,,,"Zika virus isolate ZT248 polyprotein, RNA-dependent RNA polymerase NS5 region, gene, partial cds"
KM078972,Zika virus,GenBank,set:KM078972,,"Tognarelli,J., Ulloa,S., Villagra,E., Lagos,J., Aguayo,C., Fasce,R., Parra,B., Mora,J., Becerra,N., Lagos,N., Vera,L., Olivares,B., Vilches,M., Fernandez,J.","Instituto de Salud Publica de Chile, Biomedico",Chile,2015-01-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),976,partial,,,1,Chile: Easter Island,Chile,,Homo sapiens,,2014-05-02,,,"Zika virus strain CHI2758514 NS5 protein gene, partial cds"
OK054435,Zika virus,GenBank,,,"Sun,H., Burger-Calderon,R., Dickens,B.S.L., de Sessions,P.F., Rabaa,M., Ho,E.X.P., Kuan,G., Cook,A.R., Bustos,F., Carey,J., Balmaseda,A., Ooi,E., Harris,E., Sessions,O.M.","National University of Singapore, Saw Swee Hock School of Public Health",Singapore,2021-10-05,ZIKV/Homo_Sapiens/NIC/7864_CHB3158/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10782,partial,,,,Nicaragua,Nicaragua,,Homo sapiens,blood,2016-07-25,,,"Zika virus isolate ZIKV/Homo_Sapiens/NIC/7864_CHB3158/2016 polyprotein (POLY) gene, complete cds"
OK054442,Zika virus,GenBank,,,"Sun,H., Burger-Calderon,R., Dickens,B.S.L., de Sessions,P.F., Rabaa,M., Ho,E.X.P., Kuan,G., Cook,A.R., Bustos,F., Carey,J., Balmaseda,A., Ooi,E., Harris,E., Sessions,O.M.","National University of Singapore, Saw Swee Hock School of Public Health",Singapore,2021-10-05,ZIKV/Homo_Sapiens/NIC/4105_CZH220/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10758,partial,,,,Nicaragua,Nicaragua,,Homo sapiens,blood,2016-08-14,,,"Zika virus isolate ZIKV/Homo_Sapiens/NIC/4105_CZH220/2016 polyprotein (POLY) gene, complete cds"
KY241697,Zika virus,GenBank,set:KY241697,,"Ho,Z.J.M., Hapuarachchi,H.C., Barkham,T., Chow,A., Ng,L.C., Lee,J.M.V., Leo,Y.S., Prem,K., Lim,Y.H.G., de Sessions,P.F., Rabaa,M.A., Chong,C.S., Tan,C.H., Rajarethinam,J., Tan,J., Anderson,D.E., Ong,X., Cook,A.R., Chong,C.Y., Hsu,L.Y., Yap,G., Lai,Y.L., Chawla,T., Pan,L., Sim,S., Chen,I.-C.M., Thoon,K.C., Yung,C.F., Li,J.H., Ng,H.L.D., Nandar,K., Ooi,P.L., Lin,R.T.P., Aw,P., Uehara,A., De,P.P., Soon,W., Hibberd,M.L., Ng,H.H., Maurer-Stroh,S., Sessions,O.M.","Duke-NUS, Emerging Infectious Diseases",Singapore,2017-05-23,ZIKV-SG-027,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10734,partial,,,,Singapore,Singapore,,Homo sapiens,,2016-08-27,,,"Zika virus isolate ZIKV-SG-027 polyprotein gene, complete cds"
OP858776,Zika virus,GenBank,,,"Selhorst,P., Medero Diaz,D.","Institute of Tropical Medicine, Biomedical Sciences",Belgium,2023-12-07,56,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10540,partial,,,,Cuba,Cuba,,Homo sapiens,,2018-03-01,,,"Zika virus isolate 56 polyprotein gene, complete cds"
MF801405,Zika virus,GenBank,set:MF801405,,"Theze,J., Li,T., du Plessis,L., Bouquet,J., Kraemer,M.U.G., Somasekar,S., Yu,G., de Cesare,M., Balmaseda,A., Kuan,G., Harris,E., Wu,C.-H., Ansari,A.M., Bowden,R., Faria,N.R., Yagi,S., Messenger,S., Brooks,T., Stone,M., Bloch,E., Busch,M., Munoz-Medina,J.E., Gonzalez-Bonilla,C.R., Wolinsky,S., Lopez,S., Arias,C., Bonsall,D., Pybus,O.G., Chiu,C.Y., Julien,T., Sneha,S., Tony,L., Jerome,B., C,A., J,M.-M.E., C,G.-B.R., Charles,C.Y.","University of Oxford, Department of Zoology",United Kingdom,2017-10-26,ZIKV/Homo sapiens/MEX/2016/mex27,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),9909,partial,,,,Mexico: Guerrero,Mexico,,Homo sapiens,,2016-07-09,,,"Zika virus isolate ZIKV/Homo sapiens/MEX/2016/mex27 polyprotein gene, partial cds"
MH055376,Zika virus,GenBank,set:MH055376,,"Li,P., Ke,X., Wang,T., Tan,Z., Luo,D., Miao,Y., Sun,J., Zhang,Y., Liu,Y., Hu,Q., Xu,F., Wang,H., Zheng,Z.","CAS Key Laboratory of Special Pathogens and Biosafety, Wuhan Institute of Virology, Chinese Academy of Sciences",China,2018-07-06,SZ-WIV01,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10808,partial,,,1,China,China,,,,2016,,,"Zika virus isolate SZ-WIV01 polyprotein gene, complete cds"
LY589874,Zika virus,GenBank,set:LY589874,,"Barbero Calzado,J., Nebenfuhr,M., Schlegl,R., Weber,M., Wruss,J.",,,2019-09-20,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10793,partial,,,,,,,,,,,,KR 1020180097558-A/3: ZIKA VIRUS VACCINE
OK054412,Zika virus,GenBank,,,"Sun,H., Burger-Calderon,R., Dickens,B.S.L., de Sessions,P.F., Rabaa,M., Ho,E.X.P., Kuan,G., Cook,A.R., Bustos,F., Carey,J., Balmaseda,A., Ooi,E., Harris,E., Sessions,O.M.","National University of Singapore, Saw Swee Hock School of Public Health",Singapore,2021-10-05,ZIKV/Homo_Sapiens/NIC/7311_CZB192/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10727,partial,,,,Nicaragua,Nicaragua,,Homo sapiens,blood,2016-08-25,,,"Zika virus isolate ZIKV/Homo_Sapiens/NIC/7311_CZB192/2016 polyprotein (POLY) gene, complete cds"
KF383021,Zika virus,GenBank,set:KF383021,,"Faye,O., Freire,C.C., Iamarino,A., de Oliveira,J.V., Diallo,M., Zanotto,P.M., Sall,A.A., Freire,C.C.M., Chen,R., Oliveira,J.V.C., Weaver,S.C., Zanotto,P.M.A.","University of Sao Paulo, Microbiology",Brazil,2014-03-15,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),753,partial,,,1,Senegal,Senegal,,,,1998,,,"Zika virus strain ArD132912 envelope protein gene, partial cds"
KY559023,Zika virus,GenBank,set:KY559023,,"Faria,N.R., Quick,J., Morales,I., Theze,J., Jesus,J.G., Giovanetti,M., Kraemer,M.U., Hill,S.C., Black,A., da Costa,A.C., Franco,L., Patroca,S., Wu,C.-H., Ragwhani,J., Cauchemez,S., du Plessis,L., Verotti,M., de Oliveira,W.K., Carmo,E.H., Coelho,G.E., Henriques,C.M.P., Santelli,A.C.S., Vinhal,L.C., Simpson,J.T., Loose,M., Andersen,K.G., Grubaugh,N.D., Somasekar,S., Chiu,C.Y., Lewis-Ximenez,L., Baylis,S., Chieppe,A.O., Aguiar,S.F., Fernandes,C.A., Lemos,P.S., Nascimento,B., Monteiro,H.A.O., de Siqueira,I.C., de Queiroz,M.G., de Souza,T.R., Bezerra,J.F., Lemos,M.R., Pereira,G.F., Loudal,D., Moura,L.C.A.C., Dhalia,R., Franca,R.F., Magalhaes,T., Marques,E.T. Jr., Ayres,C., Wallau,G.L., de Lima,M.C., Nascimento,V., de Cerqueira,E.M., de Lima,M.M., Mascarenhas,D.L., Moura Neto,J.P., Levin,A.S., Tozetto-Mendoza,T.R., Fonseca,S.N., Mendes-Correa,M.C., Milagres,F.P., Segurado,A., Holmes,E.C., Rambaut,A., Bedford,T., Nunes,M.R.T., Sabino,E.C., Alcantara,L.C.J., Loman,N., Pybus,O.G.","University of Oxford, Department of Zoology",United Kingdom,2017-05-23,ZIKV/Homo_sapiens/Brazil/2016/ZBRX130,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10520,partial,,,,"Brazil: Palmas, Tocantins",Brazil,,Homo sapiens,,2016-03-22,,,"Zika virus isolate ZIKV/Homo_sapiens/Brazil/2016/ZBRX130 polyprotein gene, complete cds"
PQ129495,Zika virus,GenBank,,,"Rahman,M., Hossain,M.M., Hasan,A., Zamil,M.F., Trina,A.T., Ahmed,D., Jabin,T., Jubair,M., Begum,N., Alam,M.S.","icddr,b, iGC",Bangladesh,2024-08-07,BD_147,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10639,complete,,,,Bangladesh,Bangladesh,,Homo sapiens,,2023-12-01,,,"Zika virus isolate BD_147, complete genome"
MH306216,Zika virus,GenBank,set:MH306216,,"Tawatsin,A., Phumee,A., Thavara,U., Sirisopa,P., Ritthison,W., Thammakosol,K., Intayot,P., Joyjinda,Y., Wacharapluesadee,S., Hemachudha,T., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2018-06-27,RYF60,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Rayong,Thailand,,Aedes aegypti,,2017-04-25,,,"Zika virus isolate RYF60 polyprotein, NS5 region, gene, partial cds"
KX261855,Zika virus,GenBank,set:KX261855,,"Calvo,E.P., Castellanos,J.E.","Universidad El Bosque, Virologia",Colombia,2016-05-20,ZIKCOL16,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),243,partial,,,,Colombia,Colombia,,Homo sapiens,blood,2016-02,,,"Zika virus isolate ZIKCOL16 polyprotein gene, partial cds"
MN938901,Zika virus,GenBank,set:MN938901,,"Wijesooriya,S.L., Nguyen,C.T., Nguyen,T.T.T., Vu,T.B.H., Taichiro,T., Morita,K., Le,T.Q.M., Dang,D.A., Hasebe,F., Moi,M.L., Nguyen,T.T.","Institute of Tropical Medicine, Nagasaki University, Virology",Japan,2020-02-11,NIHE/HUE-156/2015,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),126,partial,,,1,Viet Nam,Viet Nam,,Homo sapiens,,2015-08-31,,,"Zika virus isolate NIHE/HUE-156/2015 polyprotein, NS5 region, gene, partial cds"
MZ318419,Zika virus,GenBank,,,"Sriburin,P., Sittikul,P., Kosoltanapiwat,N., Arunsodsai,W., Sabchareon,A., Sirivichayakul,C., Limkittikul,K., Chatchen,S.","Mahidol University, Department of Tropical Pediatrics, Faculty of Tropical Medicine",Thailand,2021-06-28,01-0493,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),301,partial,,,,Thailand,Thailand,,Homo sapiens,blood,2008-11-11,,,"Zika virus isolate 01-0493 polyprotein gene, partial cds"
ON419466,Zika virus,GenBank,,,"Yadav,P.D.","National Institute of Virology, Maximum Containment Laboratory",India,2022-06-21,MCL-21-H-12053,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),410,partial,,,,"India: Kerala,Trivandrum",India,,Homo sapiens,blood,2021-08-01,,,"Zika virus isolate MCL-21-H-12053 polyprotein, envelope protein region, gene, partial cds"
MG742364,Zika virus,GenBank,set:MG742364,,"Sassetti,M., Ze-Ze,L., Franco,J., Cunha,J.D., Gomes,A., Tome,A., Alves,M.J.","National Health Institute Doutor Ricardo Jorge, IP (INSA), Center for Vectors and Infectious Diseases Research (CEVDI)",Portugal,2018-08-07,PoHuZV634959,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),193,partial,,,1,Portugal,Portugal,,Homo sapiens,,2017-10-26,,,"Zika virus isolate PoHuZV634959 nonstructural protein 5 gene, partial cds"
MK271836,Zika virus,GenBank,set:MK271836,,"Phumee,A., Buathong,R., Boonserm,R., Intayot,P., Aungsananta,N., Jittmittraphap,A., Joyjinda,Y., Wacharapluesadee,S., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2019-01-13,BBK-9,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Bangkok,Thailand,,Culex quinquefasciatus,,2016-02-10,,,"Zika virus isolate BBK-9 NS5 gene, partial cds"
KX447516,Zika virus,GenBank,set:KX447516,,"Pettersson,J.H., Eldholm,V., Seligman,S.J., Lundkvist,A., Falconar,A.K., Gaunt,M.W., Musso,D., Nougairede,A., Charrel,R., Gould,E.A., de Lamballerie,X., Bouazza,N., Piorkowski,G., Baronti,C., De Lamballerie,X.","Aix Marseille Universite, Umr190",France,2016-08-14,1_0111_PF,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10654,partial,,,1,French Polynesia,French Polynesia,,Homo sapiens,blood,2014-01,,,"Zika virus isolate 1_0111_PF polyprotein gene, complete cds"
MW122396,Zika virus,GenBank,,,"Grubaugh,N.D., Saraf,S., Gangavarapu,K., Watts,A., Tan,A.L., Oidtman,R.J., Ladner,J.T., Oliveira,G., Matteson,N.L., Kraemer,M.U.G., Vogels,C.B.F., Hentoff,A., Bhatia,D., Stanek,D., Scott,B., Landis,V., Stryker,I., Cone,M.R., Kopp,E.W. IV, Cannons,A.C., Heberlein-Larson,L., White,S., Gillis,L.D., Ricciardi,M.J., Kwal,J., Lichtenberger,P.K., Magnani,D.M., Watkins,D.I., Palacios,G., Hamer,D.H., Gardner,L.M., Perkins,T.A., Baele,G., Khan,K., Morrison,A., Isern,S., Michael,S.F., Andersen,K.G., Santiago,G.A., Cruz-Lopez,F., Gonzalez-Morales,G., Flores,B., Charriez,K.N., Kalinich,C.C., Fauver,J.R., Munoz-Jordan,J.L.","Centers for Disease Control and Prevention, Surveillance and Research Laboratory",USA,2020-11-03,PR/DB-ZIKV323/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,1,Puerto Rico,USA,PR,Homo sapiens,blood,2016-08-11,,,"Zika virus isolate PR/DB-ZIKV323/2016 polyprotein (POLY) gene, complete cds"
MN170707,Zika virus,GenBank,set:MN170707,,"Garcia,F.M., Ventorim,D.P., Vianna,L.A., Dettogni,R.S., Reis,R.S., Silva,M.O., Louro,I.D.","Universidade Federal do Espirito Santo, Ciencias Biologicas",,2019-07-27,Z587-16,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),652,partial,,,,Brazil,Brazil,,Aedes sp.,,2018-03-07,,,"Zika virus isolate Z587-16 NS5 gene, partial cds"
MG982572,Zika virus,GenBank,set:MG982572,,"Delatorre,E., Fernandez,J., Bello,G., Villagra,E.","Public Health Institute, Molecular Genetic Laboratory",Chile,2018-11-06,CHI3096714,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),477,partial,,,1,Chile: Easter Island,Chile,,Homo sapiens,,2014-05-14,,,"Zika virus isolate CHI3096714 polyprotein gene, partial cds"
MW122440,Zika virus,GenBank,,,"Grubaugh,N.D., Saraf,S., Gangavarapu,K., Watts,A., Tan,A.L., Oidtman,R.J., Ladner,J.T., Oliveira,G., Matteson,N.L., Kraemer,M.U.G., Vogels,C.B.F., Hentoff,A., Bhatia,D., Stanek,D., Scott,B., Landis,V., Stryker,I., Cone,M.R., Kopp,E.W. IV, Cannons,A.C., Heberlein-Larson,L., White,S., Gillis,L.D., Ricciardi,M.J., Kwal,J., Lichtenberger,P.K., Magnani,D.M., Watkins,D.I., Palacios,G., Hamer,D.H., Gardner,L.M., Perkins,T.A., Baele,G., Khan,K., Morrison,A., Isern,S., Michael,S.F., Andersen,K.G., Santiago,G.A., Cruz-Lopez,F., Gonzalez-Morales,G., Flores,B., Charriez,K.N., Kalinich,C.C., Fauver,J.R., Munoz-Jordan,J.L.","Centers for Disease Control and Prevention, Surveillance and Research Laboratory",USA,2020-11-03,PR/DB-ZIKV983/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,1,Puerto Rico,USA,PR,Homo sapiens,blood,2016-08-03,,,"Zika virus isolate PR/DB-ZIKV983/2016 polyprotein (POLY) gene, complete cds"
KY348860,Zika virus,GenBank,set:KY348860,,"Shabman,R., Puri,V., Dilley,K., Fedorova,N., Shrivastava,S., Amedeo,P., Williams,M., Hu,L., Pickett,B.E., Rashid,S.",J. Craig Venter Institute,USA,2016-12-21,A1C1/V5,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10657,partial,,,,Senegal: Kedougou,Senegal,,Aedes africanus,,1984-11-17,,PRJNA314889,"Zika virus strain ZIKV/Aedes africanus/SEN/DAK-AR-41524_A1C1-V5/1984 polyprotein (GP1) gene, complete cds"
MK829153,Zika virus,GenBank,set:MK829153,,"Hill,S.C., Vasconcelos,J., Neto,Z., Jandondo,D., Ze-Ze,L., Aguiar,R.S., Xavier,J., Theze,J., Mirandela,M., Micolo Candido,A.L., Vaz,F., Sebastiao,C.D.S., Wu,C.H., Kraemer,M.U.G., Melo,A., Schamber-Reis,B.L.F., de Azevedo,G.S., Tanuri,A., Higa,L.M., Clemente,C., da Silva,S.P., da Silva Candido,D., Claro,I.M., Quibuco,D., Domingos,C., Pocongo,B., Watts,A.G., Khan,K., Alcantara,L.C.J., Sabino,E.C., Lackritz,E., Pybus,O.G., Alves,M.J., Afonso,J., Faria,N.R., Candido,A.L.M., dos Santos Sebastiao,C., Wu,C.-H., Alves,M.-J.","University of Oxford, Department of Zoology",United Kingdom,2019-10-16,ZIKV/Human/Angola/2017/P151,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10007,partial,,,1,"Angola: Luanda, Bairro Prenda",Angola,,Homo sapiens,,2017-06,,,"Zika virus isolate ZIKV/Human/Angola/2017/P151 polyprotein gene, partial cds"
KY354186,Zika virus,GenBank,set:KY354186,,"Ayllon,T., Campos,R.M., Brasil,P., Morone,F.C., Camara,D.C.P., Meira,G.L.S., Tannich,E., Yamamoto,K.A., Carvalho,M.S., Pedro,R.S., Schmidt-Chanasit,J., Cadar,D., Ferreira,D.F., Honorio,N.A., de Mendonca Campos,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",Germany,2017-06-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1512,partial,,,1,"Brazil: Manguinhos, Rio de Janeiro",Brazil,,Aedes aegypti,,2015-04,,,"Zika virus strain Zika virus/Aedes aegypti/Rio de Janeiro/C20-4/2015 envelope protein gene, partial cds"
KU724096,Zika virus,GenBank,set:KU724096,,"Arauz,D., De Urriola,L., Jones,J., Castillo,M., Martinez,A., Murillo,E., Troncoso,L., Chen,M., Abrego,L., Armien,B., Pascale,J.M., Sosa,N., Lopez-Verges,S., Moreno,B., Arauz,D. Sr., Martinez,A.A.","Gorgas Institute For Health Studies Memorial Institute, Departament of Research in Virology and Biotechnology",Panama,2016-06-11,259249_2015_Panama,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),726,partial,,,1,Panama,Panama,,Homo sapiens,blood,2015-12-11,,,"Zika virus isolate 259249_2015_Panama NS5B gene, partial cds"
KR815990,Zika virus,GenBank,set:KR815990,,"Zanluca,C., Melo,V.C., Mosimann,A.L., Santos,G.I., Santos,C.N., Luz,K., Pamplona Mosimann,A.L., Nunes Duarte dos Santos,C.","Instituto Carlos Chagas - Fiocruz/PR, Virology",Brazil,2015-06-29,15098,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),330,partial,,,1,Brazil,Brazil,,Homo sapiens,,2015,,,"Zika virus isolate 15098 envelope protein gene, partial cds"
KF383108,Zika virus,GenBank,set:KF383108,,"Faye,O., Freire,C.C., Iamarino,A., de Oliveira,J.V., Diallo,M., Zanotto,P.M., Sall,A.A., Freire,C.C.M., Chen,R., Oliveira,J.V.C., Weaver,S.C., Zanotto,P.M.A.","University of Sao Paulo, Microbiology",Brazil,2014-03-15,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),708,partial,,,1,Cote d'Ivoire,Cote d'Ivoire,,,,1990,,,"Zika virus strain ArA27290 nonstructural protein 5 gene, partial cds"
MH063260,Zika virus,GenBank,set:MH063260,,"Grubaugh,N.D., Saraf,S., Gangavarapu,K., Watts,A., Tan,A.L., Oidtman,R.J., Ladner,J.T., Oliveira,G., Matteson,N.L., Kraemer,M.U.G., Vogels,C.B.F., Hentoff,A., Bhatia,D., Stanek,D., Scott,B., Landis,V., Stryker,I., Cone,M.R., Kopp,E.W. IV, Cannons,A.C., Heberlein-Larson,L., White,S., Gillis,L.D., Ricciardi,M.J., Kwal,J., Lichtenberger,P.K., Magnani,D.M., Watkins,D.I., Palacios,G., Hamer,D.H., Gardner,L.M., Perkins,T.A., Baele,G., Khan,K., Morrison,A., Isern,S., Michael,S.F., Andersen,K.G., Grubaugh,N., Tan,A., Matteson,N., Cone,N., Kopp,E., Cannons,A., Michael,S., Andersen,L.","The Scripps Research Institute, Department of Immunology and Microbial Science",USA,2018-04-21,ZIKV/Homo_sapiens/Cuba/2017/FL047U,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10342,partial,,,1,Cuba,Cuba,,Homo sapiens,urine,2017-08-08,,PRJNA438510,"Zika virus isolate ZIKV/Homo_sapiens/Cuba/2017/FL047U polyprotein gene, complete cds"
KY241736,Zika virus,GenBank,set:KY241736,,"Ho,Z.J.M., Hapuarachchi,H.C., Barkham,T., Chow,A., Ng,L.C., Lee,J.M.V., Leo,Y.S., Prem,K., Lim,Y.H.G., de Sessions,P.F., Rabaa,M.A., Chong,C.S., Tan,C.H., Rajarethinam,J., Tan,J., Anderson,D.E., Ong,X., Cook,A.R., Chong,C.Y., Hsu,L.Y., Yap,G., Lai,Y.L., Chawla,T., Pan,L., Sim,S., Chen,I.-C.M., Thoon,K.C., Yung,C.F., Li,J.H., Ng,H.L.D., Nandar,K., Ooi,P.L., Lin,R.T.P., Aw,P., Uehara,A., De,P.P., Soon,W., Hibberd,M.L., Ng,H.H., Maurer-Stroh,S., Sessions,O.M.","Duke-NUS, Emerging Infectious Diseases",Singapore,2017-05-23,ZIKV-SG-066,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10770,partial,,,,Singapore,Singapore,,Homo sapiens,,2016-08-29,,,"Zika virus isolate ZIKV-SG-066 polyprotein gene, complete cds"
PQ551086,Zika virus,GenBank,,,"Kimita,G., Mutai,B.K., Omuseni,E.A., Masakhwe,C.A., Ocholla,S., Lemtudo,A.P., Awinda,G.O., Waitumbi,J.N.","WRAIR-Africa, Basic Science Laboratory",Kenya,2024-11-06,AFI-LAM-1932,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10385,partial,,,,"Kenya: Lamu, Lamu West sub-County, Kandahari",Kenya,,Homo sapiens,blood,2024-08-09,,,"Zika virus isolate AFI-LAM-1932 polyprotein (POLY) gene, complete cds"
MH252920,Zika virus,GenBank,set:MH252920,,"Maia,L.M.S., Costa,M.C.S., Souza,E.M., Oliveira,M.E.B., Ribeiro,A.L.M., Miyazaki,R.D., Shlessarenko,R.D.","Federal University of Mato Grosso, Virology Laboratory",Brazil,2019-02-27,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),207,partial,,,,"Brazil: Cuiaba, MT",Brazil,,Arthropoda,,2017-06,,,"Zika virus strain ZIKV_BR/MT_CbaAr60/2017 envelope protein gene, partial cds"
OQ727570,Zika virus,GenBank,,,"de Moraes,L., Portilho,M.M., Vrancken,B., Van den Broeck,F., Santos,L.A., Cucco,M., Tauro,L.B., Kikuti,M., Silva,M.M.O., Campos,G.S., Reis,M.G., Barral,A., Barral-Netto,M., Boaventura,V.S., Vandamme,A.M., Theys,K., Lemey,P., Ribeiro,G.S., Khouri,R., de Moraes,L.E.P.","Instituto Goncalo Moniz / Fundacao Oswaldo Cruz, Laboratorio de Enfermidades Infecciosas Transmitidas por Vetores",,2023-07-07,TRDP256,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10382,partial,,,1,"Brazil: Bahia, Salvador, Sao Marcos",Brazil,,Homo sapiens,blood,2015-05-19,,,"Zika virus isolate TRDP256 polyprotein gene, complete cds"
KY241764,Zika virus,GenBank,set:KY241764,,"Ho,Z.J.M., Hapuarachchi,H.C., Barkham,T., Chow,A., Ng,L.C., Lee,J.M.V., Leo,Y.S., Prem,K., Lim,Y.H.G., de Sessions,P.F., Rabaa,M.A., Chong,C.S., Tan,C.H., Rajarethinam,J., Tan,J., Anderson,D.E., Ong,X., Cook,A.R., Chong,C.Y., Hsu,L.Y., Yap,G., Lai,Y.L., Chawla,T., Pan,L., Sim,S., Chen,I.-C.M., Thoon,K.C., Yung,C.F., Li,J.H., Ng,H.L.D., Nandar,K., Ooi,P.L., Lin,R.T.P., Aw,P., Uehara,A., De,P.P., Soon,W., Hibberd,M.L., Ng,H.H., Maurer-Stroh,S., Sessions,O.M.","Duke-NUS, Emerging Infectious Diseases",Singapore,2017-05-23,ZIKV-SG-094,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10767,partial,,,,Singapore,Singapore,,Homo sapiens,,2016-08-31,,,"Zika virus isolate ZIKV-SG-094 polyprotein gene, complete cds"
