Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
OQ278008,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,40480526,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: Kansas,USA,KS,Homo sapiens,,2020-01-04,,,"Human respiratory syncytial virus A isolate 40480526 fusion glycoprotein (F) gene, complete cds"
PV016935,Human respiratory syncytial virus A,GenBank,,SRR32113347,"Kunerth,H.D., Plumb,M., Evans,D., Bohnkers-Voels,L., Strain,A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2025-02-09,MN-MDH-RSVA-01418,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15050,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2025-01-01,SAMN46403514,PRJNA1048457,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-01418, partial genome"
MH187307,Human respiratory syncytial virus A,GenBank,set:MH187307,,"Salimi,V., Shatizadeh Malekshahi,S., Ghavami,N., Mokhtari Azad,T.","Tehran University of Medical Sciences, Department of Virology",Iran,2018-12-29,RSVs/Tehran.IRN/A/8.16/2 [ON1],Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,Iran,Iran,,Homo sapiens,,2016-02-27,,,"Human respiratory syncytial virus A isolate RSVs/Tehran.IRN/A/8.16/2 [ON1] attachment glycoprotein (F) gene, complete cds"
OR872595,Human respiratory syncytial virus A,GenBank,,,"Gilbert,J., Lauring,A.S., Papalambros,L.K.","University of Michigan, Microbiology & Immunology",USA,2023-12-17,hRSV-A-W13J82U2,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14426,partial,,,,USA,USA,,Homo sapiens,,2022-07-15,,,"Human respiratory syncytial virus A isolate hRSV-A-W13J82U2, partial genome"
MG642077,Human respiratory syncytial virus A,GenBank,set:MG642077,,"Shabman,R., Fedorova,N., Puri,V., Shrivastava,S., Amedeo,P., Isom,R., Hu,L., Pickett,B., Novotny,M., Durbin,A., Rocchi,I., Williams,T., Hall,C.B., Tesini,B.L., Schnabel,K.C., Walsh,E.E., Caserta,M.",J. Craig Venter Institute,USA,2017-12-13,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15112,complete,,,,"USA: Rochester, NY",USA,NY,Homo sapiens,,1987,,PRJNA262901,"Human respiratory syncytial virus A strain RSVA/Homo sapiens/USA/MCRSV_250/1987, complete genome"
KJ643555,Respiratory syncytial virus type A,GenBank,set:KJ643555,,"Newman,R.M., Zody,M.C., DeVincenzo,J.P., Grad,Y., Lipsitch,M., Murphy,R., Fitzgerald,M., Young,S., Gargeya,S., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Piper,M.E., McCowan,C., Ireland,A., Levin,J., Malboeuf,C., Qu,J., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",Broad Institute of MIT & Harvard,USA,2014-06-03,RSV-A/US/BID-V9500/2013,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15148,complete,,,,USA: Tennessee,USA,TN,Homo sapiens,oronasopharynx,2013,,PRJNA227457,"Respiratory syncytial virus type A isolate RSV-A/US/BID-V9500/2013, complete genome"
PP495908,Human respiratory syncytial virus A,GenBank,,,"Frazar,C.D., Lee,J., Ryke,E., Gamboa,L., Opsahl,J., Rodriguez-Salas,L., McDermot,E., Stone,J., Kolar,T., Han,P.D., Sibley,T.R., Truong,M., Reinhart,D., Grindstaff,S., Wolf,C.R., Boekch,M., Englund,J.A., Lutz,B.R., Waghmare,A., Viboud,C., Starita,L.M., Shendure,J., Bedford,T., Chu,H.Y.",The Brotman Baty Institute for Precision Medicine,USA,2024-03-24,RSV-A/human/USA/WA-S24969/2020,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15197,complete,,,,"USA: Washington, King County",USA,WA,Homo sapiens,oronasopharynx,2020-01-04,SAMN40475875,PRJNA988152,"Human respiratory syncytial virus A isolate RSV-A/human/USA/WA-S24969/2020, complete genome"
OR287851,Human respiratory syncytial virus A,GenBank,,,"Frazar,C.D., Lee,J., Ryke,E., Gamboa,L., McDermot,E., Stone,J., Kolar,T., Han,P.D., Sibley,T.R., Truong,M., Reinhart,D., Wolf,C.R., Boeckh,M., Englund,J.A., Lutz,B.R., Waghmare,A., Viboud,C., Starita,L.M., Shendure,J., Bedford,T., Chu,H.Y.",The Brotman Baty Institute for Precision Medicine,USA,2023-08-26,RSV-A/human/USA/WA-S23237/2019,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14950,partial,,,,USA: Washington,USA,WA,Homo sapiens,oronasopharynx,2019-11-20,SAMN36359097,PRJNA988152,"Human respiratory syncytial virus A isolate RSV-A/human/USA/WA-S23237/2019, partial genome"
OM062867,Human respiratory syncytial virus A,GenBank,,,"Sun,Y., Lei,S., Wang,Y., Qiang,H., Yin,Y., Jiang,Z., Zhu,M., Chen,X., Ye,H., Zheng,Z., Xia,N.","Xiamen University, School of Public Health",China,2022-02-13,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1644,partial,,,,China: Xiamen,China,,Homo sapiens,,,,,"Human respiratory syncytial virus A strain 1317 XM CHN 2018 fusion protein (F) gene, partial cds"
KM434007,Human respiratory syncytial virus A,GenBank,set:KM434007,,"Cui,G., Zhu,R., Deng,J., Zhao,L., Sun,Y., Wang,F., Qian,Y.","Capital Institute of Pediatrics, Laboratory of Virology",,2015-06-22,BJ/50254,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),966,partial,,,1,China,China,,Homo sapiens,,2013-12,,,"Human respiratory syncytial virus A isolate BJ/50254 attachment glycoprotein gene, complete cds"
PP376511,Human respiratory syncytial virus A,GenBank,,,"Langedijk,A.C., Lebbink,R.J., Bont,L.J., Evers,A.","UMC Utrecht, Paediatric Infectious Diseases",Netherlands,2024-04-09,550102161,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15225,complete,,,,Brazil,Brazil,,Homo sapiens,,2019-07-04,,,"Human respiratory syncytial virus A isolate 550102161, complete genome"
MW026972,Human respiratory syncytial virus A,GenBank,,,"Vianna,L.A., Siqueira,M.M., Volpini,L.P.B., Louro,I.D., Resende,P.C.","Central Laboratory of Public Health of Espirito Santo State, Molecular Biology Sector II",Brazil,2021-04-30,633/2018,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),711,partial,,,,Brazil,Brazil,,Homo sapiens,,2018-06,,,"Human respiratory syncytial virus A isolate 633/2018 attachment glycoprotein (G) gene, partial cds"
MW620631,Human respiratory syncytial virus A,GenBank,,,"Anderson,J., Oeum,M., Verkolf,E., Licciardi,P.V., Mulholland,K., Nguyen,C., Chow,K., Waller,G., Costa,A.M., Daley,A., Crawford,N.W., Babl,F.E., Duke,T., Do,L.A.H., Wurzel,D., Mulholland,K.E., Costa,A.-M., Daley,A.J., Crawford,N., Babl,F.","Murdoch Children's Research Institute, Pneumococcal Research Group, Infections and Immunity",Australia,2021-09-29,11756-A-Apr17,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,1,Australia: Melbourne,Australia,,Homo sapiens,,2017-04,,,"Human respiratory syncytial virus A isolate 11756-A-Apr17 attachment glycoprotein (G) gene, partial cds"
PV260412,Human respiratory syncytial virus A,GenBank,,SRR32579588,"Paull,J., Messer,K., Adams,G., Nabatanzi,D., Dobbins,S., Tomkins-Tinch,C., Mboowa,G., Luebbert,L., Worby,C., Wewior,N., Samani,P., DeRuff,K., Blumenstiel,B., Moreno,G., Earl,A., Gnirke,A., MacInnis,B., Sabeti,P., Lemieux,J., Park,D.","Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program",USA,2025-03-11,RSV-A/human/USA/MA-Broad_MGH-23058/2025,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14143,partial,,,,USA: Massachusetts,USA,MA,Homo sapiens,,2025-01-07,SAMN47202789,PRJNA1052714,"Human respiratory syncytial virus A isolate RSV-A/human/USA/MA-Broad_MGH-23058/2025, partial genome"
MT853947,Respiratory syncytial virus type A,GenBank,,,"Oketch,J.W., Kamau,E., Otieno,J.R., Mwema,A., Lewa,C., Agoti,C.N., Nokes,J.D.","KEMRI - Wellcome Trust Research Programme, Centre for Geographic Medicine Research, Epidemiology and Demography",Kenya,2020-10-14,SAF/128/Mar-13,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),615,partial,,,,South Africa,South Africa,,Homo sapiens,,2013-03-25,,,"Respiratory syncytial virus type A isolate SAF/128/Mar-13 attachment glycoprotein (G) gene, partial cds"
OR493296,Human respiratory syncytial virus A,GenBank,,,"Rojo-Alba,S., Perez-Martinez,Z., Boga,J., Alvarez-Arguelles,M.E., Gonzalez-Alba,J.M., Melon,S.","Hospital central de Asturias, Microbiologia",Spain,2023-10-04,262200229HUCA,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),396,partial,,,,Spain,Spain,,Homo sapiens,,2022-12-13,,,"Human respiratory syncytial virus A isolate 262200229HUCA attachment glycoprotein (G) gene, partial cds"
PV546083,Human respiratory syncytial virus A,GenBank,,SRR33217190,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnkers-Voels,L., Strain,A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2025-04-27,MN-MDH-RSVA-02747,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15041,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2025-03-12,SAMN48059194,PRJNA1048457,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-02747, partial genome"
LC037736,Human respiratory syncytial virus A,GenBank,set:LC037736,,"Hibino,A., Saito,R., Taniguchi,K., Zaraket,H., Shobugawa,Y., Matsui,T., Suzuki,H., Shoubugawa,Y., Kaji,H.","International Health, Public Health; 1-757, asahimachi-dori, chuo-ku, Niigata, Niigata 951-8510",Japan,2015-03-26,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),240,partial,,,1,Japan:Tokyo,Japan,,Homo sapiens,,2014-12-04,,,"Human respiratory syncytial virus A G gene for attachment glycoprotein, partial cds, strain: RSA/Tokyo/14RS025/2014"
MW678428,Human respiratory syncytial virus A,GenBank,,,"Thongpan,I.","Chulalongkorn, Department of Pediatrics, Center of Excellence in Clinical Virology",Thailand,2022-03-24,HRSVA/TH/B37671/2020,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),723,partial,,,,Thailand,Thailand,,Homo sapiens,,2020-09-27,,,"Human respiratory syncytial virus A isolate HRSVA/TH/B37671/2020 attachment glycoprotein (G) gene, partial cds"
KP269209,Human respiratory syncytial virus A,GenBank,set:KP269209,,"Singh,A.K., Jain,A., Jain,B., Dangi,T., Verma,A.K., Dwivedi,M., Kushwaha,R.","King George's Medical University, Virology Section, Department of Microbiology",India,2015-01-18,IND/HRSVA/LKO/13/0291,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),474,partial,,,,India,India,,Homo sapiens,,2013-01-07,,,"Human respiratory syncytial virus A isolate IND/HRSVA/LKO/13/0291 glycoprotein (G) gene, partial cds"
PQ164734,Human respiratory syncytial virus A,GenBank,,,"Mp,A., Joseph,J., Shetty,U., Varamballi,P., Cardoso,D., N,S., Mukhopadhyay,C.",Manipal Institute of Virology,India,2024-08-19,HRSVA/India-Karnataka/8394AN/2021,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),545,partial,,,,India,India,,Homo sapiens,oronasopharynx,2021-09-21,,,"Human respiratory syncytial virus A isolate HRSVA/India-Karnataka/8394AN/2021 attachment glycoprotein (G) and fusion glycoprotein (F) genes, partial cds"
MW497976,Human respiratory syncytial virus A,GenBank,,,"Vidoni,L.","Hospices Civiles de Lyon, Microbiology",France,2021-11-21,147_45,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),481,partial,,,,France,France,,Homo sapiens,,2019-12-19,,,"UNVERIFIED: Human respiratory syncytial virus A isolate 147_45 attachment glycoprotein-like gene, partial sequence"
MH129148,Human respiratory syncytial virus A,GenBank,set:MH129148,,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.","Hospital Universitari Vall d'Hebron, Microbiology",Spain,2018-05-05,NSVH110247313/2015-2016,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),334,partial,A,,,Spain,Spain,,Homo sapiens,oronasopharynx,2015-12-01,,,"Human respiratory syncytial virus A isolate NSVH110247313/2015-2016 attachment glycoprotein (G) gene, partial cds"
MZ961937,Human respiratory syncytial virus A,GenBank,,,"Luo,Q., Li,M., Huang,F.","Immunological Prevention, Beijing Center for Disease Prevention and Control",China,2022-03-05,2017-R6660,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),969,partial,,,,China,China,,Homo sapiens,oronasopharynx,2017-12,,,"Human respiratory syncytial virus A isolate 2017-R6660 attachment protein (G) gene, complete cds"
MZ515731,Human respiratory syncytial virus A,GenBank,,,"Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T., Pollard,A.J.","Oxford Vaccine Group, Department of Paediatrics, University of Oxford",United Kingdom,2021-08-18,UU02-0070-V01,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15274,complete,,,,Netherlands,Netherlands,,Homo sapiens,oronasopharynx,2018-12-18,,PRJEB34042,"Human respiratory syncytial virus A isolate UU02-0070-V01, complete genome"
MN122504,Human respiratory syncytial virus A,GenBank,set:MN122504,,"Saez-Lopez,E., Cristovao,P., Costa,I., Pechirra,P., Conde,P., Guiomar,R.","National Health Institute Doutor Ricardo Jorge, Department of Infectious Diseases",Portugal,2019-08-24,RSVA/Portugal/H11-26/2015-16,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,,Portugal,Portugal,,Homo sapiens,,2016,,,"Human respiratory syncytial virus A isolate RSVA/Portugal/H11-26/2015-16 attachment glycoprotein (G) gene, partial cds"
OM062800,Human respiratory syncytial virus A,GenBank,,,"Sun,Y., Lei,S., Wang,Y., Qiang,H., Yin,Y., Jiang,Z., Zhu,M., Chen,X., Ye,H., Zheng,Z., Xia,N.","Xiamen University, School of Public Health",China,2022-02-13,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),876,partial,,,,China: Xiamen,China,,Homo sapiens,,,,,"Human respiratory syncytial virus A strain WZ30 XM 2016 attachment glycoprotein (G) gene, partial cds"
PP376526,Human respiratory syncytial virus A,GenBank,,,"Langedijk,A.C., Lebbink,R.J., Bont,L.J., Evers,A.","UMC Utrecht, Paediatric Infectious Diseases",Netherlands,2024-04-09,610102021,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15216,complete,,,,Australia,Australia,,Homo sapiens,,2019-06-05,,,"Human respiratory syncytial virus A isolate 610102021, complete genome"
PP957966,Human respiratory syncytial virus A,GenBank,,,"Carr,M., Dean,J., Hare,D., De Gascun,C.F., Rice,A., Gonzalez,G., OByrne,E., Waters,A.","University College Dublin, National Virus Reference Laboratory",Ireland,2024-08-06,AG75497,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),756,partial,,,,Ireland,Ireland,,Homo sapiens,,2016,,,"Human respiratory syncytial virus A isolate AG75497 attachment glycoprotein gene, partial cds"
KU962606,Human respiratory syncytial virus A,GenBank,set:KU962606,,"Jia,B., Xiao,Y., Wang,Y., Chen,L., Zhang,J., Ren,L., Wang,J.","Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College",,2019-03-31,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),261,partial,,,,China,China,,Homo sapiens,oronasopharynx,2011,,,"Human respiratory syncytial virus A strain 2613A/2011 attachment glycoprotein (G) gene, partial cds"
PP958006,Human respiratory syncytial virus A,GenBank,,,"Carr,M., Dean,J., Hare,D., De Gascun,C.F., Rice,A., Gonzalez,G., OByrne,E., Waters,A.","University College Dublin, National Virus Reference Laboratory",Ireland,2024-08-06,AG83182,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),756,partial,,,,Ireland,Ireland,,Homo sapiens,,2016,,,"Human respiratory syncytial virus A isolate AG83182 attachment glycoprotein gene, partial cds"
MT853896,Respiratory syncytial virus type A,GenBank,,,"Oketch,J.W., Kamau,E., Otieno,J.R., Mwema,A., Lewa,C., Agoti,C.N., Nokes,J.D.","KEMRI - Wellcome Trust Research Programme, Centre for Geographic Medicine Research, Epidemiology and Demography",Kenya,2020-10-14,SAF/077/Aug-12,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),612,partial,,,,South Africa,South Africa,,Homo sapiens,,2012-08-07,,,"Respiratory syncytial virus type A isolate SAF/077/Aug-12 attachment glycoprotein (G) gene, partial cds"
MT156408,Human respiratory syncytial virus A,GenBank,set:MT156408,,"Midulla,F., Di Mattia,G., Nenna,R., Scagnolari,C., Viscido,A., Oliveto,G., Petrarca,L., Frassanito,A., Arima,S., Antonelli,G., Pierangeli,A.","Sapienza University, Molecular Medicine Laboratory of Virology",Italy,2020-03-24,1601191.RM,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),453,partial,,,1,Italy,Italy,,Homo sapiens,oronasopharynx,2016-01,,,"Human respiratory syncytial virus A isolate 1601191.RM attachment glycoprotein (G) gene, partial cds"
KU955148,Human respiratory syncytial virus A,GenBank,set:KU955148,,"Jia,B., Xiao,Y., Wang,Y., Chen,L., Zhang,J., Ren,L., Wang,J.","Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College",,2019-03-31,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),894,partial,,,,China,China,,Homo sapiens,oronasopharynx,2012,,,"Human respiratory syncytial virus A strain 3051A/2012 attachment glycoprotein (G) gene, complete cds"
PP958028,Human respiratory syncytial virus A,GenBank,,,"Carr,M., Dean,J., Hare,D., De Gascun,C.F., Rice,A., Gonzalez,G., OByrne,E., Waters,A.","University College Dublin, National Virus Reference Laboratory",Ireland,2024-08-06,AG01644,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),756,partial,,,,Ireland,Ireland,,Homo sapiens,,2018,,,"Human respiratory syncytial virus A isolate AG01644 attachment glycoprotein gene, partial cds"
KM873407,Human respiratory syncytial virus A,GenBank,set:KM873407,,"Malasao,R., Okamoto,M., Chaimongkol,N., Imamura,T., Tohma,K., Dapat,I., Dapat,C., Suzuki,A., Saito,M., Tamaki,R., Pedrera-Rico,G.A., Aniceto,R., Quicho,R.F., Segubre-Mercado,E., Lupisan,S., Oshitani,H., Igoy,M.A.U., Olveda,R.","Tohoku University Graduate School of Medicine, Virology",Japan,2015-01-28,TEv-13-0028,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),270,partial,,,1,Philippines,Philippines,,Homo sapiens,,2013-01,,,"Human respiratory syncytial virus A isolate TEv-13-0028 glycoprotein gene, partial cds"
OQ276754,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,Osmt170831,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: Connecticut,USA,CT,Homo sapiens,,2017-03-19,,,"Human respiratory syncytial virus A isolate Osmt170831 fusion glycoprotein (F) gene, complete cds"
KX946263,Human respiratory syncytial virus A,GenBank,set:KX946263,,"Yoshihara,K., Le,M.N., Nagasawa,K., Tsukagoshi,H., Nguyen,H.A., Toizumi,M., Moriuchi,H., Hashizume,M., Ariyoshi,K., Dang,D.A., Kimura,H., Yoshida,L.M., Nhat Le,M., Yoshida,L.-M.","Institute of Tropical Medicine, Nagasaki University, Department of Paediatric Infectious Diseases",Japan,2016-10-24,NhaTrang/ARI-3687/2012,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,1,Viet Nam,Viet Nam,,Homo sapiens,oronasopharynx,2012-08,,,"Human respiratory syncytial virus A isolate NhaTrang/ARI-3687/2012 attachment glycoprotein (G) gene, partial cds"
KX453400,Human respiratory syncytial virus A,GenBank,set:KX453400,,"Otieno,J.R., Kamau,E.M., Agoti,C.N., Lewa,C., Otieno,G., Bett,A., Ngama,M., Cane,P.A., Nokes,D.J., Nokes,J.D.","Kenya Medical Research Institute (KEMRI) - Wellcome Trust Research Programme, Department of Epidemiology and Demography",Kenya,2017-03-12,KEN/Kilifi/1223_09/05/2014,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),615,partial,,,1,Kenya,Kenya,,Homo sapiens,,2014-05-09,,,"Human respiratory syncytial virus A isolate KEN/Kilifi/1223_09/05/2014 attachment glycoprotein gene, partial cds"
MW678506,Human respiratory syncytial virus A,GenBank,,,"Thongpan,I.","Chulalongkorn, Department of Pediatrics, Center of Excellence in Clinical Virology",Thailand,2022-03-24,HRSVA/TH/B37886/2020,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),576,partial,,,,Thailand,Thailand,,Homo sapiens,,2020-10-29,,,"Human respiratory syncytial virus A isolate HRSVA/TH/B37886/2020 attachment glycoprotein (G) gene, partial cds"
OP673106,Human respiratory syncytial virus A,GenBank,,,"Song,J., Zhu,Z., Mao,N., Cui,A., Xu,W., Zhang,Y.","National Institute for Viral Disease Control and Prevention, Chinese Center for Disease Control and Prevention, WHO WPRO Regional Reference Measles/Rubella Laboratory",China,2023-03-07,HeN18-0367,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),333,partial,,,1,China,China,,Homo sapiens,oronasopharynx,2018-11-19,,,"Human respiratory syncytial virus A isolate HeN18-0367 attachment glycoprotein (G) gene, partial cds"
