"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(checkv) contig_length"	"(checkv) provirus"	"(checkv) proviral_length"	"(checkv) gene_count"	"(checkv) viral_genes"	"(checkv) host_genes"	"(checkv) checkv_quality"	"(checkv) miuvig_quality"	"(checkv) completeness"	"(checkv) completeness_method"	"(checkv) contamination"	"(checkv) kmer_freq"	"(checkv) warnings"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"SRX27477944_cl264_it2"	"SRX27477944"	"cl264"	"it2"	"MG919988:MG919988;"	"0.277"	"819"	"15763"	"786"	"544"	"0"	"4"	"789"	"10289"	"11041"	"7.992e-16"	"80"	"Unclassified Arracacha virus 1"	"SPECIES"	"unknown"	"Unclassified Arracacha virus 1"	"2201042"	"unknown"	"RNA"	"N"	"N/A"	"Plant"	"95.97"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	819.0	"No"	""	1.0	0.0	0.0	"Low-quality"	"Genome-fragment"	0.1	"AAI-based (high-confidence)"	0.0	1.0	"no viral genes detected"	181084	"k141_51061"	2	0.13	0.15	0.0	"NODE_3184_length_2100_cov_1130.146522,k141_1772"	0.0	0.0	"0.00"	3838893000.0	149.0	36.3	0.05280981	192333.0	51.0	28940.0	0.11226998425116697	25748208.0	99.88773001574883	0.0	0.0	25777148.0	100.0	26472.0	0.10269561240832384	0.0	0.0	0.0	16.0	1187.0	12058.0	192.4	73.9	4312561.0	3641994.0	0.0	0.0	2450.0	0.0	25748208.0	17257.0	2403.0	16.0	13245.0	3998.0	0.35933	"Unknown Library"	3837343528.0	149.0	36.3	0.05136101	120828.0	28.0	18541.0	0.07195707925745697	25748208.0	99.92804292074254	0.0	0.0	25766749.0	100.0	18476.0	0.07170481615666764	0.0	0.0	0.0	16.0	773.0	8474.0	197.8	78.3	2763089.0	2352524.0	0.0	0.0	0.0	212.0	0.0	0.0	1.0	212.0	0.0	0.0	212.0	0.0	0.0	0.0	78.0	78.0	134.0	134.0	1.72	1.72	48.0	10.0	9.0	10.0	18.0	36.0	6.0	12.0	8.0	5.0	23.0	27.0	2119.62	295.0	3110.0	2190.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27477944_cl264_itvariant-calling"	"SRX27477944"	"cl264"	"itvariant-calling"	"MG919988:MG919988;"	"0.277"	"819"	"15763"	"786"	"544"	"0"	"4"	"789"	"10289"	"11041"	"7.992e-16"	"80"	"Unclassified Arracacha virus 1"	"SPECIES"	"unknown"	"Unclassified Arracacha virus 1"	"2201042"	"unknown"	"RNA"	"N"	"N/A"	"Plant"	"95.97"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	819.0	"No"	""	1.0	0.0	0.0	"Low-quality"	"Genome-fragment"	0.1	"AAI-based (high-confidence)"	0.0	1.0	"no viral genes detected"	181084	"k141_51061"	2	0.13	0.15	0.0	"NODE_3184_length_2100_cov_1130.146522,k141_1772"	0.0	0.0	"0.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"SRX27477944_cl272_consensus"	"SRX27477944"	"cl272"	"consensus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	356.0	"No"	""	1.0	0.0	0.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	181084	"k141_44209"	6	0.15	0.21	0.0	"NODE_6225_length_1667_cov_450.427227,k141_32846,NODE_7863_length_1523_cov_349.946207,k141_42317,k141_47237,NODE_16865_length_1070_cov_1385.670010"	""	""	""	3838893000.0	149.0	36.3	0.06718554	284472.0	21.0	33428.0	0.12968075444188007	25743720.0	99.87031924555811	0.0	0.0	25777148.0	100.0	29562.0	0.11468297423749128	0.0	0.0	0.0	170.0	1871.0	12915.0	186.0	60.6	4979843.0	4234125.0	0.0	0.0	3834.0	0.0	25743720.0	12971.0	3806.0	170.0	14797.0	5971.0	0.471102	"Unknown Library"	3836544877.0	149.0	36.3	0.06803948	149723.0	16.0	17680.0	0.06862981049166583	25743720.0	99.93137018950834	0.0	0.0	25761400.0	100.0	17624.0	0.06841243100142072	0.0	0.0	0.0	170.0	1240.0	7577.0	187.2	65.2	2631720.0	2200531.0	0.0	0.0	0.0	71.0	0.0	0.0	1.0	71.0	0.0	0.0	71.0	0.0	0.0	0.0	20.0	20.0	51.0	51.0	2.55	2.55	4.0	4.0	0.0	3.0	4.0	17.0	1.0	3.0	3.0	2.0	11.0	19.0	4520.78	1915.0	5899.0	4987.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27477944_cl355_consensus"	"SRX27477944"	"cl355"	"consensus"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1018.0	"No"	""	1.0	0.0	1.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	186768	"k141_47297"	6	0.23	0.22	0.0	"NODE_16122_length_1094_cov_2216.802155,k141_60045,k141_74409,NODE_11400_length_1296_cov_1479.348324,k141_20680,k141_52456"	5.0	0.59	"589.39"	3838893000.0	149.0	36.3	0.05002747	440622.0	6.0	63642.0	0.24689310081937693	25713506.0	99.75310689918062	0.0	0.0	25777148.0	100.0	60212.0	0.2335867412484888	0.0	0.0	0.0	71.0	2470.0	27639.0	207.5	66.6	9483346.0	8807600.0	0.0	0.0	3394.0	0.0	25713506.0	30169.0	3371.0	71.0	30124.0	11070.0	0.400852	"Unknown Library"	3835091985.0	149.0	36.3	0.04981122	265076.0	4.0	38131.0	0.14807214003521407	25713506.0	99.85192785996479	0.0	0.0	25751637.0	100.0	38072.0	0.1478430283868944	0.0	0.0	0.0	71.0	1520.0	17519.0	212.8	71.9	5682331.0	5321612.0	0.0	0.0	0.0	176.0	0.0	0.0	1.0	176.0	0.0	0.0	176.0	0.0	0.0	0.0	57.0	57.0	102.0	102.0	1.79	1.79	39.0	4.0	7.0	6.0	5.0	37.0	13.0	16.0	2.0	4.0	19.0	7.0	3872.18	202.0	6753.0	3443.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27477944_cl355_it1"	"SRX27477944"	"cl355"	"it1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1018.0	"No"	""	1.0	0.0	1.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	186768	"k141_47297"	6	0.23	0.22	0.0	"NODE_16122_length_1094_cov_2216.802155,k141_60045,k141_74409,NODE_11400_length_1296_cov_1479.348324,k141_20680,k141_52456"	5.0	0.59	"589.39"	3838893000.0	149.0	36.3	0.05002747	440622.0	6.0	63642.0	0.24689310081937693	25713506.0	99.75310689918062	0.0	0.0	25777148.0	100.0	60212.0	0.2335867412484888	0.0	0.0	0.0	71.0	2470.0	27639.0	207.5	66.6	9483346.0	8807600.0	0.0	0.0	3394.0	0.0	25713506.0	30169.0	3371.0	71.0	30124.0	11070.0	0.400852	"Unknown Library"	3835091985.0	149.0	36.3	0.04981122	265076.0	4.0	38131.0	0.14807214003521407	25713506.0	99.85192785996479	0.0	0.0	25751637.0	100.0	38072.0	0.1478430283868944	0.0	0.0	0.0	71.0	1520.0	17519.0	212.8	71.9	5682331.0	5321612.0	0.0	0.0	0.0	176.0	0.0	0.0	1.0	176.0	0.0	0.0	176.0	0.0	0.0	0.0	57.0	57.0	102.0	102.0	1.79	1.79	39.0	4.0	7.0	6.0	5.0	37.0	13.0	16.0	2.0	4.0	19.0	7.0	3872.18	202.0	6753.0	3443.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27477944_cl355_it2"	"SRX27477944"	"cl355"	"it2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1018.0	"No"	""	1.0	0.0	1.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	186768	"k141_47297"	6	0.23	0.22	0.0	"NODE_16122_length_1094_cov_2216.802155,k141_60045,k141_74409,NODE_11400_length_1296_cov_1479.348324,k141_20680,k141_52456"	5.0	0.59	"589.39"	3838893000.0	149.0	36.3	0.05002747	440622.0	6.0	63642.0	0.24689310081937693	25713506.0	99.75310689918062	0.0	0.0	25777148.0	100.0	60212.0	0.2335867412484888	0.0	0.0	0.0	71.0	2470.0	27639.0	207.5	66.6	9483346.0	8807600.0	0.0	0.0	3394.0	0.0	25713506.0	30169.0	3371.0	71.0	30124.0	11070.0	0.400852	"Unknown Library"	3835091985.0	149.0	36.3	0.04981122	265076.0	4.0	38131.0	0.14807214003521407	25713506.0	99.85192785996479	0.0	0.0	25751637.0	100.0	38072.0	0.1478430283868944	0.0	0.0	0.0	71.0	1520.0	17519.0	212.8	71.9	5682331.0	5321612.0	0.0	0.0	0.0	176.0	0.0	0.0	1.0	176.0	0.0	0.0	176.0	0.0	0.0	0.0	57.0	57.0	102.0	102.0	1.79	1.79	39.0	4.0	7.0	6.0	5.0	37.0	13.0	16.0	2.0	4.0	19.0	7.0	3872.18	202.0	6753.0	3443.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0
"SRX27477944_cl355_itvariant-calling"	"SRX27477944"	"cl355"	"itvariant-calling"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1018.0	"No"	""	1.0	0.0	1.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	"no viral genes detected"	186768	"k141_47297"	6	0.23	0.22	0.0	"NODE_16122_length_1094_cov_2216.802155,k141_60045,k141_74409,NODE_11400_length_1296_cov_1479.348324,k141_20680,k141_52456"	0.0	0.0	"0.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"SRX27477944_cl787_consensus"	"SRX27477944"	"cl787"	"consensus"	"KY983389:KY983389;"	"0.992"	"9724"	"9733"	"9228"	"74"	"0"	"146"	"9373"	"145"	"9372"	"0.0"	"6198"	"Potato virus Y"	"SPECIES"	"unknown"	"Potato virus Y"	"12216"	"unknown"	"RNA"	"N"	"N/A"	"Plant"	"94.9"	"acc|NEIGHBOR|MG591487.1|Potato"	"acc|NEIGHBOR|MG591487.1|Potato virus Y isolate PVYN, complete genome|Potato virus Y|VRL|09-JAN-2018"	"99.928"	"9724"	"9724"	"9724"	"7"	"0"	"1"	"9724"	"1"	"9724"	"0.0"	"17919"	9724.0	"No"	""	1.0	1.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	12195	"acc-NEIGHBOR-MG591487.1-Potato"	5	4.94	4.94	0.0	"NODE_3_length_8784_cov_10507.570428,NODE_142847_length_145_cov_10.347222,k141_48560,NODE_15753_length_1107_cov_275.411025,k141_64229"	0.0	0.0	"0.00"	3838893000.0	149.0	36.3	0.0009003756	166895.0	190.0	1247281.0	4.838708300856247	24529867.0	95.16129169914376	0.0	0.0	25777148.0	100.0	1245112.0	4.830293871145094	0.0	0.0	0.0	2113.0	26007.0	596632.0	230.6	69.5	185959990.0	185361537.0	0.0	0.0	1479.0	0.0	24529867.0	262211.0	1460.0	2113.0	622901.0	385065.0	0.618618	"Unknown Library"	3723872790.0	149.0	36.3	0.0008311294	58615.0	182.0	475691.0	1.902341071532977	24529867.0	98.09765892846703	0.0	0.0	25005558.0	100.0	475056.0	1.8998016361002623	0.0	0.0	0.0	2113.0	9298.0	228304.0	244.7	79.4	70939780.0	70524518.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	5674.38	0.0	20293.0	3789.0	100.0	100.0	100.0	100.0	100.0	99.0	89.0	0.0	81.0
"SRX27477944_cl787_it1"	"SRX27477944"	"cl787"	"it1"	"KY983389:KY983389;"	"0.992"	"9724"	"9733"	"9228"	"74"	"0"	"146"	"9373"	"145"	"9372"	"0.0"	"6198"	"Potato virus Y"	"SPECIES"	"unknown"	"Potato virus Y"	"12216"	"unknown"	"RNA"	"N"	"N/A"	"Plant"	"94.9"	"acc|NEIGHBOR|MG591487.1|Potato"	"acc|NEIGHBOR|MG591487.1|Potato virus Y isolate PVYN, complete genome|Potato virus Y|VRL|09-JAN-2018"	"99.928"	"9724"	"9724"	"9697"	"7"	"0"	"28"	"9724"	"28"	"9724"	"0.0"	"17869"	9724.0	"No"	""	1.0	1.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	12195	"acc-NEIGHBOR-MG591487.1-Potato"	5	4.94	4.94	0.0	"NODE_3_length_8784_cov_10507.570428,NODE_142847_length_145_cov_10.347222,k141_48560,NODE_15753_length_1107_cov_275.411025,k141_64229"	26.0	0.28	"277.66"	3838893000.0	149.0	36.3	0.0009003757	166895.0	190.0	1247281.0	4.838708300856247	24529867.0	95.16129169914376	0.0	0.0	25777148.0	100.0	1245112.0	4.830293871145094	0.0	0.0	0.0	2113.0	26007.0	596632.0	230.6	69.5	185959990.0	185361517.0	0.0	0.0	1479.0	0.0	24529867.0	262211.0	1460.0	2113.0	622901.0	385065.0	0.618618	"Unknown Library"	3723872790.0	149.0	36.3	0.0008311297	58615.0	182.0	475691.0	1.902341071532977	24529867.0	98.09765892846703	0.0	0.0	25005558.0	100.0	475056.0	1.8998016361002623	0.0	0.0	0.0	2113.0	9298.0	228304.0	244.7	79.4	70939780.0	70524498.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	5674.38	0.0	20293.0	3789.0	100.0	100.0	100.0	100.0	100.0	99.0	89.0	0.0	81.0
"SRX27477944_cl787_it2"	"SRX27477944"	"cl787"	"it2"	"KY983389:KY983389;"	"0.992"	"9724"	"9733"	"9228"	"74"	"0"	"146"	"9373"	"145"	"9372"	"0.0"	"6198"	"Potato virus Y"	"SPECIES"	"unknown"	"Potato virus Y"	"12216"	"unknown"	"RNA"	"N"	"N/A"	"Plant"	"94.9"	"acc|NEIGHBOR|MG591487.1|Potato"	"acc|NEIGHBOR|MG591487.1|Potato virus Y isolate PVYN, complete genome|Potato virus Y|VRL|09-JAN-2018"	"99.928"	"9724"	"9724"	"9697"	"7"	"0"	"28"	"9724"	"28"	"9724"	"0.0"	"17869"	9724.0	"No"	""	1.0	1.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	12195	"acc-NEIGHBOR-MG591487.1-Potato"	5	4.94	4.94	0.0	"NODE_3_length_8784_cov_10507.570428,NODE_142847_length_145_cov_10.347222,k141_48560,NODE_15753_length_1107_cov_275.411025,k141_64229"	26.0	0.28	"277.66"	3838893000.0	149.0	36.3	0.0009003757	166895.0	190.0	1247281.0	4.838708300856247	24529867.0	95.16129169914376	0.0	0.0	25777148.0	100.0	1245112.0	4.830293871145094	0.0	0.0	0.0	2113.0	26007.0	596632.0	230.6	69.5	185959990.0	185361517.0	0.0	0.0	1479.0	0.0	24529867.0	262211.0	1460.0	2113.0	622901.0	385065.0	0.618618	"Unknown Library"	3723872790.0	149.0	36.3	0.0008311297	58615.0	182.0	475691.0	1.902341071532977	24529867.0	98.09765892846703	0.0	0.0	25005558.0	100.0	475056.0	1.8998016361002623	0.0	0.0	0.0	2113.0	9298.0	228304.0	244.7	79.4	70939780.0	70524498.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	5674.38	0.0	20293.0	3789.0	100.0	100.0	100.0	100.0	100.0	99.0	89.0	0.0	81.0
"SRX27477944_cl787_itvariant-calling"	"SRX27477944"	"cl787"	"itvariant-calling"	"KY983389:KY983389;"	"0.992"	"9724"	"9733"	"9228"	"74"	"0"	"146"	"9373"	"145"	"9372"	"0.0"	"6198"	"Potato virus Y"	"SPECIES"	"unknown"	"Potato virus Y"	"12216"	"unknown"	"RNA"	"N"	"N/A"	"Plant"	"94.9"	"acc|NEIGHBOR|MG591487.1|Potato"	"acc|NEIGHBOR|MG591487.1|Potato virus Y isolate PVYN, complete genome|Potato virus Y|VRL|09-JAN-2018"	"99.928"	"9724"	"9724"	"9697"	"7"	"0"	"28"	"9724"	"28"	"9724"	"0.0"	"17869"	9724.0	"No"	""	1.0	1.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	12195	"acc-NEIGHBOR-MG591487.1-Potato"	5	4.94	4.94	0.0	"NODE_3_length_8784_cov_10507.570428,NODE_142847_length_145_cov_10.347222,k141_48560,NODE_15753_length_1107_cov_275.411025,k141_64229"	26.0	0.28	"277.66"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"SRX28813238_cl1051_it1"	"SRX28813238"	"cl1051"	"it1"	"KT717691:KT717691;"	"0.984"	"4387"	"8914"	"195"	"3"	"0"	"4192"	"4386"	"2833"	"3027"	"1.768e-38"	"136"	"Tomato spotted wilt tospovirus"	"SPECIES"	"unknown"	"Tomato spotted wilt tospovirus"	"1933298"	"unknown"	"RNA"	"N"	"L"	"Plant,Invertebrate"	"4.44"	"acc|NEIGHBOR|KP008130.1|Tomato"	"acc|NEIGHBOR|KP008130.1|Tomato spotted wilt virus isolate Pujol1TL3 segment L, complete sequence|Orthotospovirus tomatomaculae|VRL|21-JUN-2015"	"100.0"	"4387"	"8914"	"191"	"0"	"0"	"4197"	"4387"	"2838"	"3028"	"2.4199999999999998e-92"	"353"	4387.0	"No"	""	2.0	1.0	0.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	""	2560196	"k141_17100"	0	0.0	6.53	0.0	""	170.0	3.9	"3897.88"	2037223097.0	146.0	33.5	0.0006798438	166064.0	0.0	1785319.0	12.775762247548458	12188947.0	87.22423775245154	0.0	0.0	13974266.0	100.0	1709306.0	12.231812390003167	0.0	0.0	0.0	95.0	146101.0	708628.0	162.9	34.3	255294897.0	244267871.0	0.0	0.0	75801.0	0.0	12188947.0	28205.0	75658.0	95.0	854759.0	826554.0	0.968323	"Unknown Library"	1789737297.0	146.0	33.5	0.0009605702	5693.0	0.0	56553.0	0.46182679351598543	12188947.0	99.53817320648402	0.0	0.0	12245500.0	100.0	56226.0	0.45915642480911356	0.0	0.0	0.0	95.0	8122.0	20053.0	138.4	48.6	7809097.0	5926688.0	0.0	0.0	4.0	76.0	3.0	7.0	1.0	76.0	0.0	0.0	83.0	0.0	0.0	0.0	27.0	27.0	49.0	49.0	1.81	1.81	9.0	5.0	7.0	2.0	2.0	17.0	4.0	1.0	4.0	2.0	13.0	10.0	864.23	0.0	12061.0	8.0	97.0	90.0	41.0	18.0	11.0	11.0	0.0	0.0	0.0
"SRX28813238_cl1051_it2"	"SRX28813238"	"cl1051"	"it2"	"KC261965:KC261965;"	"0.984"	"4387"	"8914"	"195"	"3"	"0"	"4192"	"4386"	"2833"	"3027"	"1.768e-38"	"136"	"Tomato spotted wilt tospovirus"	"SPECIES"	"unknown"	"Tomato spotted wilt tospovirus"	"1933298"	"unknown"	"RNA"	"N"	"L"	"Plant,Invertebrate"	"4.44"	"acc|NEIGHBOR|KP008130.1|Tomato"	"acc|NEIGHBOR|KP008130.1|Tomato spotted wilt virus isolate Pujol1TL3 segment L, complete sequence|Orthotospovirus tomatomaculae|VRL|21-JUN-2015"	"100.0"	"4387"	"8914"	"191"	"0"	"0"	"4197"	"4387"	"2838"	"3028"	"2.4199999999999998e-92"	"353"	4387.0	"No"	""	2.0	1.0	0.0	"Not-determined"	"Genome-fragment"	""	""	0.0	1.0	""	2560196	"k141_17100"	0	0.0	6.53	0.0	""	177.0	4.06	"4057.44"	2037223097.0	146.0	33.5	0.0007041688	172035.0	0.0	1785319.0	12.775762247548458	12188947.0	87.22423775245154	0.0	0.0	13974266.0	100.0	1709306.0	12.231812390003167	0.0	0.0	0.0	95.0	146106.0	708623.0	162.9	34.3	255294897.0	244309314.0	0.0	0.0	75801.0	0.0	12188947.0	28205.0	75658.0	95.0	854759.0	826554.0	0.968323	"Unknown Library"	1789737297.0	146.0	33.5	0.0009833568	5829.0	0.0	56553.0	0.46182679351598543	12188947.0	99.53817320648402	0.0	0.0	12245500.0	100.0	56226.0	0.45915642480911356	0.0	0.0	0.0	95.0	8120.0	20055.0	138.5	48.6	7809097.0	5927655.0	0.0	0.0	4.0	159.0	3.0	7.0	1.0	159.0	0.0	0.0	166.0	0.0	0.0	0.0	79.0	79.0	80.0	80.0	1.01	1.01	11.0	9.0	10.0	10.0	11.0	22.0	7.0	17.0	8.0	7.0	23.0	24.0	864.38	0.0	12061.0	8.0	97.0	90.0	41.0	18.0	11.0	11.0	0.0	0.0	0.0
