# id: 'contig_overview'
# section_name: 'CLUSTER: Clusters overview'
# format: 'tsv'
# description: 'Concatenation information of multiple tools regarding the clusters and the different iterations of them'
# plot_type: 'table'
"index"	"sample name"	"cluster"	"step"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(checkv) contig_length"	"(checkv) provirus"	"(checkv) proviral_length"	"(checkv) gene_count"	"(checkv) viral_genes"	"(checkv) host_genes"	"(checkv) checkv_quality"	"(checkv) miuvig_quality"	"(checkv) completeness"	"(checkv) completeness_method"	"(checkv) contamination"	"(checkv) kmer_freq"	"(checkv) warnings"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(picard_dups) unpaired reads examined"	"(picard_dups) read pair optical duplicates"	"(picard_dups) unmapped reads"	"(picard_dups) estimated library size"	"(picard_dups) unpaired read duplicates"	"(picard_dups) secondary or supplementary rds"	"(picard_dups) read pairs examined"	"(picard_dups) read pair duplicates"	"(picard_dups) % duplication"	"(picard_dups) library"	"(samtools_stats) sequences"	"(samtools_stats) reads paired %"	"(samtools_stats) average length"	"(samtools_stats) is sorted"	"(samtools_stats) bases mapped (cigar)"	"(samtools_stats) reads QC failed %"	"(samtools_stats) reads unmapped"	"(samtools_stats) reads unmapped %"	"(samtools_stats) reads properly paired %"	"(samtools_stats) average quality"	"(samtools_stats) reads paired"	"(samtools_stats) non-primary alignments"	"(samtools_stats) supplementary alignments"	"(samtools_stats) reads mapped"	"(samtools_stats) reads mapped %"	"(samtools_stats) bases trimmed"	"(samtools_stats) bases duplicated"	"(samtools_stats) reads properly paired"	"(samtools_stats) outward oriented pairs"	"(samtools_stats) reads duplicated"	"(samtools_stats) reads duplicated %"	"(samtools_stats) bases mapped"	"(samtools_stats) insert size average"	"(samtools_stats) insert size standard deviation"	"(samtools_stats) inward oriented pairs"	"(samtools_stats) error rate"	"(samtools_stats) mismatches"	"(samtools_stats) reads MQ0"	"(samtools_stats) total length"	"(samtools_stats) reads QC failed"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools_stats) number of indels"	"(bcftools_stats) number of samples"	"(bcftools_stats) number of SNPs"	"(bcftools_stats) number of MNPs"	"(bcftools_stats) number of no-ALTs"	"(bcftools_stats) number of records"	"(bcftools_stats) number of others"	"(bcftools_stats) number of multiallelic sites"	"(bcftools_stats) number of multiallelic SNP sites"	"(bcftools_stats) number of transversions"	"(bcftools_stats) transversion in 1st alternative"	"(bcftools_stats) number of transitions"	"(bcftools_stats) transistion in 1st alternative"	"(bcftools_stats) transistions/transversions ratio"	"(bcftools_stats) transition/transversion in 1st alternative"	"(bcftools_stats) substitution T->C"	"(bcftools_stats) substitution A->C"	"(bcftools_stats) substitution C->A"	"(bcftools_stats) substitution G->T"	"(bcftools_stats) substitution A->T"	"(bcftools_stats) substitution C->T"	"(bcftools_stats) substitution T->G"	"(bcftools_stats) substitution T->A"	"(bcftools_stats) substitution G->C"	"(bcftools_stats) substitution C->G"	"(bcftools_stats) substitution G->A"	"(bcftools_stats) substitution A->G"	"(multiqc) mosdepth 1X coverage"	"(multiqc) mosdepth 5X coverage"	"(multiqc) mosdepth 10X coverage"	"(multiqc) mosdepth 50X coverage"	"(multiqc) mosdepth Median read depth"	"(multiqc) mosdepth Mean read depth"	"(multiqc) mosdepth Min read depth"	"(multiqc) mosdepth Max read depth"
"Jaime-virosaurus_cl0_itvariant-calling"	"Jaime-virosaurus"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	10461.0	"No"	""	6.0	5.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.04	""	744.0	7.12	"7121.69"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Jaime-virosaurus_cl1_consensus"	"Jaime-virosaurus"	"cl1"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9922.0	"No"	""	10.0	8.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	6.0	0.07	"70.55"	20010.0	0.0	37168.0	1676112.0	19985.0	29224.0	1971411.0	812303.0	0.415004	"Unknown Library"	2355409.0	100.0	301.0	1.0	647228649.0	0.0	37168.0	1.57798496991393	97.29104372106924	33.0	2355409.0	0.0	29224.0	2318241.0	98.42201503008609	0.0	0.0	2291602.0	10356.0	0.0	0.0	697790541.0	763.9	99.7	1148140.0	0.03067634	19854607.0	558.0	708978109.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	97.0	96.0	96.0	94.0	78761.0	65209.69	0.0	89353.0
"Jaime-virosaurus_cl1_it1"	"Jaime-virosaurus"	"cl1"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9916.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	"low-confidence DTR"	364.0	3.67	"3670.84"	20350.0	0.0	36494.0	1698736.0	20350.0	37489.0	1971578.0	805045.0	0.411363	"Unknown Library"	2369560.0	100.0	301.0	1.0	651134546.0	0.0	36494.0	1.5401171525515285	97.66716183595268	33.0	2369560.0	0.0	37489.0	2333066.0	98.45988284744848	0.0	0.0	2314282.0	31578.0	0.0	0.0	702252866.0	964.8	1187.0	1134457.0	0.02931669	19089107.0	644.0	713237560.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	97.0	97.0	97.0	97.0	78766.0	65637.64	0.0	89344.0
"Jaime-virosaurus_cl1_it2"	"Jaime-virosaurus"	"cl1"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9894.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	"low-confidence DTR"	276.0	2.79	"2789.57"	19409.0	0.0	35553.0	1700355.0	19409.0	29533.0	1972519.0	805168.0	0.41109	"Unknown Library"	2370255.0	100.0	301.0	1.0	652111217.0	0.0	35553.0	1.4999651936184082	97.76787729590276	33.0	2370255.0	0.0	29533.0	2334702.0	98.5000348063816	0.0	0.0	2317348.0	32834.0	0.0	0.0	702745302.0	971.2	1205.2	1134221.0	0.02944113	19198890.0	695.0	713446755.0	0.0	9.0	856.0	8.0	17.0	1.0	856.0	0.0	0.0	873.0	0.0	0.0	0.0	255.0	255.0	592.0	592.0	2.32	2.32	122.0	43.0	50.0	16.0	40.0	119.0	21.0	48.0	20.0	17.0	184.0	167.0	97.0	97.0	97.0	97.0	78783.0	65862.88	0.0	89344.0
"Jaime-virosaurus_cl1_itvariant-calling"	"Jaime-virosaurus"	"cl1"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9896.0	"No"	""	8.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.01	"low-confidence DTR"	267.0	2.7	"2698.06"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Jaime-virosaurus_cl21_consensus"	"Jaime-virosaurus"	"cl21"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9081.0	"No"	""	10.0	7.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.0	""	8.0	0.09	"88.10"	58743.0	0.0	120181.0	1641940.0	58743.0	32012.0	1910538.0	781481.0	0.417985	"Unknown Library"	2378295.0	100.0	301.0	1.0	545319543.0	0.0	120181.0	5.053241923310607	94.60205735621528	33.0	2378295.0	0.0	32012.0	2258114.0	94.9467580766894	0.0	0.0	2249916.0	0.0	0.0	0.0	679692314.0	729.9	114.7	1127705.0	0.08021684	43743812.0	1428.0	715866795.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	72548.0	59989.98	0.0	90624.0
"Jaime-virosaurus_cl21_it1"	"Jaime-virosaurus"	"cl21"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9074.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.0	""	31.0	0.34	"341.64"	52416.0	0.0	52430.0	1650728.0	52416.0	115835.0	1947577.0	804169.0	0.420703	"Unknown Library"	2339246.0	100.0	301.0	1.0	583005412.0	0.0	52430.0	2.241320493868537	97.1191571985161	33.0	2339246.0	0.0	115835.0	2286816.0	97.75867950613146	0.0	0.0	2271856.0	0.0	0.0	0.0	688331616.0	737.5	114.9	1141977.0	0.04091822	23855549.0	435.0	704113046.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	79703.0	64178.14	0.0	91089.0
"Jaime-virosaurus_cl21_it2"	"Jaime-virosaurus"	"cl21"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9042.0	"No"	""	8.0	6.0	0.0	"High-quality"	"High-quality"	99.69	"AAI-based (high-confidence)"	0.0	1.0	""	29.0	0.32	"320.73"	52406.0	0.0	52420.0	1635843.0	52406.0	156136.0	1947587.0	809118.0	0.423207	"Unknown Library"	2329358.0	100.0	301.0	1.0	589690840.0	0.0	52420.0	2.250405476530443	97.12521647595604	33.0	2329358.0	0.0	156136.0	2276938.0	97.74959452346955	0.0	0.0	2262394.0	0.0	0.0	0.0	685358338.0	738.7	111.7	1137275.0	0.03906985	23039134.0	475.0	701136758.0	0.0	17.0	958.0	14.0	31.0	1.0	958.0	0.0	0.0	989.0	0.0	0.0	0.0	293.0	293.0	664.0	664.0	2.27	2.27	140.0	51.0	53.0	18.0	48.0	130.0	26.0	51.0	22.0	24.0	202.0	192.0	100.0	100.0	100.0	100.0	79739.0	65083.26	0.0	91177.0
"Jaime-virosaurus_cl21_itvariant-calling"	"Jaime-virosaurus"	"cl21"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9044.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.68	"AAI-based (high-confidence)"	0.0	1.0	""	28.0	0.31	"309.60"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Jon-MN090240_cl0_consensus"	"Jon-MN090240"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9022.0	"No"	""	10.0	8.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1657668.0	0.0	23950.0	2000000.0	838370.0	0.419185	"Unknown Library"	2323260.0	100.0	301.0	1.0	698244582.0	0.0	0.0	0.0	99.62673140328675	33.0	2323260.0	0.0	23950.0	2323260.0	100.0	0.0	0.0	2314588.0	0.0	0.0	0.0	699301260.0	778.2	81.7	1159113.0	0.01995011	13930059.0	0.0	699301260.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	81706.0	77385.18	0.0	88592.0
"Jon-MN090240_cl0_it1"	"Jon-MN090240"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9022.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.01	"11.08"	0.0	0.0	0.0	1657671.0	0.0	23950.0	2000000.0	838369.0	0.419185	"Unknown Library"	2323262.0	100.0	301.0	1.0	698351326.0	0.0	0.0	0.0	99.6265595529045	33.0	2323262.0	0.0	23950.0	2323262.0	100.0	0.0	0.0	2314586.0	0.0	0.0	0.0	699301862.0	778.2	81.7	1159114.0	0.01758313	12279204.0	0.0	699301862.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	81717.0	77397.02	0.0	88592.0
"Jon-MN090240_cl0_it2"	"Jon-MN090240"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9022.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.01	"11.08"	0.0	0.0	0.0	1657671.0	0.0	23950.0	2000000.0	838369.0	0.419185	"Unknown Library"	2323262.0	100.0	301.0	1.0	698351326.0	0.0	0.0	0.0	99.6265595529045	33.0	2323262.0	0.0	23950.0	2323262.0	100.0	0.0	0.0	2314586.0	0.0	0.0	0.0	699301862.0	778.2	81.7	1159114.0	0.01758313	12279204.0	0.0	699301862.0	0.0	1.0	282.0	3.0	4.0	1.0	282.0	0.0	0.0	286.0	0.0	0.0	0.0	11.0	11.0	271.0	271.0	24.64	24.64	3.0	2.0	0.0	3.0	3.0	6.0	1.0	0.0	1.0	1.0	250.0	12.0	100.0	100.0	100.0	100.0	81717.0	77397.02	0.0	88592.0
"Jon-MN090240_cl0_itvariant-calling"	"Jon-MN090240"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9022.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	99.53	"AAI-based (high-confidence)"	0.0	1.0	""	0.0	0.01	"11.08"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Jon-MN090277-MN090240_cl0_consensus"	"Jon-MN090277-MN090240"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9235.0	"No"	""	10.0	8.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1657745.0	0.0	18.0	2000000.0	838344.0	0.419172	"Unknown Library"	2323312.0	100.0	301.0	1.0	697805249.0	0.0	0.0	0.0	99.83979766815648	33.0	2323312.0	0.0	18.0	2323312.0	100.0	0.0	0.0	2319590.0	0.0	0.0	0.0	699316912.0	780.4	79.6	1161656.0	0.02006966	14004711.0	0.0	699316912.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	81693.0	75560.29	0.0	88501.0
"Jon-MN090277-MN090240_cl0_it1"	"Jon-MN090277-MN090240"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1656991.0	0.0	18.0	2000000.0	838600.0	0.4193	"Unknown Library"	2322800.0	100.0	301.0	1.0	697754619.0	0.0	0.0	0.0	99.84053728258998	33.0	2322800.0	0.0	18.0	2322800.0	100.0	0.0	0.0	2319096.0	0.0	0.0	0.0	699162800.0	780.2	79.6	1161400.0	0.01760174	12281695.0	0.0	699162800.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	81704.0	75571.84	0.0	88592.0
"Jon-MN090277-MN090240_cl0_it2"	"Jon-MN090277-MN090240"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1656991.0	0.0	18.0	2000000.0	838600.0	0.4193	"Unknown Library"	2322800.0	100.0	301.0	1.0	697754619.0	0.0	0.0	0.0	99.84053728258998	33.0	2322800.0	0.0	18.0	2322800.0	100.0	0.0	0.0	2319096.0	0.0	0.0	0.0	699162800.0	780.2	79.6	1161400.0	0.01760174	12281695.0	0.0	699162800.0	0.0	1.0	291.0	3.0	4.0	1.0	291.0	0.0	0.0	295.0	0.0	0.0	0.0	15.0	15.0	276.0	276.0	18.4	18.4	7.0	2.0	0.0	3.0	6.0	8.0	1.0	1.0	1.0	1.0	249.0	12.0	100.0	100.0	100.0	100.0	81704.0	75571.84	0.0	88592.0
"Jon-MN090277-MN090240_cl0_itvariant-calling"	"Jon-MN090277-MN090240"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Jon-MN090277_cl0_consensus"	"Jon-MN090277"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9235.0	"No"	""	10.0	8.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.0	"0.00"	0.0	0.0	0.0	1657745.0	0.0	18.0	2000000.0	838344.0	0.419172	"Unknown Library"	2323312.0	100.0	301.0	1.0	697805249.0	0.0	0.0	0.0	99.83979766815648	33.0	2323312.0	0.0	18.0	2323312.0	100.0	0.0	0.0	2319590.0	0.0	0.0	0.0	699316912.0	780.4	79.6	1161656.0	0.02006966	14004711.0	0.0	699316912.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	81693.0	75560.29	0.0	88501.0
"Jon-MN090277_cl0_it1"	"Jon-MN090277"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1656991.0	0.0	18.0	2000000.0	838600.0	0.4193	"Unknown Library"	2322800.0	100.0	301.0	1.0	697754619.0	0.0	0.0	0.0	99.84053728258998	33.0	2322800.0	0.0	18.0	2322800.0	100.0	0.0	0.0	2319096.0	0.0	0.0	0.0	699162800.0	780.2	79.6	1161400.0	0.01760174	12281695.0	0.0	699162800.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	81704.0	75571.84	0.0	88592.0
"Jon-MN090277_cl0_it2"	"Jon-MN090277"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	0.0	0.0	0.0	1656991.0	0.0	18.0	2000000.0	838600.0	0.4193	"Unknown Library"	2322800.0	100.0	301.0	1.0	697754619.0	0.0	0.0	0.0	99.84053728258998	33.0	2322800.0	0.0	18.0	2322800.0	100.0	0.0	0.0	2319096.0	0.0	0.0	0.0	699162800.0	780.2	79.6	1161400.0	0.01760174	12281695.0	0.0	699162800.0	0.0	1.0	291.0	3.0	4.0	1.0	291.0	0.0	0.0	295.0	0.0	0.0	0.0	15.0	15.0	276.0	276.0	18.4	18.4	7.0	2.0	0.0	3.0	6.0	8.0	1.0	1.0	1.0	1.0	249.0	12.0	100.0	100.0	100.0	100.0	81704.0	75571.84	0.0	88592.0
"Jon-MN090277_cl0_itvariant-calling"	"Jon-MN090277"	"cl0"	"itvariant-calling"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	9232.0	"No"	""	7.0	6.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.02	""	0.0	0.01	"10.83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Jon-reference_cl0_consensus"	"Jon-reference"	"cl0"	"consensus"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	12414.0	"No"	""	13.0	10.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.93	"high kmer_freq may indicate large duplication"	1.0	0.01	"8.06"	111821.0	0.0	1144081.0	3341047.0	111483.0	1.0	1372049.0	246816.0	0.211881	"Unknown Library"	3394885.0	100.0	301.0	1.0	669929867.0	0.0	1144081.0	33.70014006365459	0.0845389460909574	32.7	3394885.0	0.0	1.0	2250804.0	66.29985993634541	0.0	0.0	2870.0	0.0	0.0	0.0	677492004.0	2579.6	2783.1	664756.0	0.01870776	12532886.0	1908211.0	1021860385.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	59191.0	53965.42	0.0	83125.0
"Jon-reference_cl0_it1"	"Jon-reference"	"cl0"	"it1"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	12414.0	"No"	""	12.0	10.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.86	"high kmer_freq may indicate large duplication"	23.0	0.19	"193.33"	111647.0	0.0	1142979.0	2857073.0	111307.0	1.0	1372687.0	282724.0	0.236874	"Unknown Library"	3323245.0	100.0	301.0	1.0	648830171.0	0.0	1142979.0	34.39346181217455	18.9385374836944	32.8	3323245.0	0.0	1.0	2180266.0	65.60653818782546	0.0	0.0	629374.0	0.0	0.0	0.0	656260066.0	2070.4	2487.6	757139.0	0.01676165	10875466.0	1554033.0	1000296745.0	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	100.0	100.0	100.0	100.0	57939.0	52265.77	0.0	81169.0
"Jon-reference_cl0_it2"	"Jon-reference"	"cl0"	"it2"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	12414.0	"No"	""	12.0	10.0	0.0	"High-quality"	"High-quality"	100.0	"AAI-based (high-confidence)"	0.0	1.8	"high kmer_freq may indicate large duplication"	22.0	0.18	"177.22"	111717.0	0.0	1142113.0	2636535.0	111378.0	1.0	1373085.0	302784.0	0.250866	"Unknown Library"	3283054.0	100.0	301.0	1.0	637160855.0	0.0	1142113.0	34.78812715234048	19.709087940679623	32.8	3283054.0	0.0	1.0	2140941.0	65.21187284765952	0.0	0.0	647060.0	0.0	0.0	0.0	644423241.0	1955.7	2387.4	770588.0	0.01630277	10387485.0	1326028.0	988199254.0	0.0	0.0	295.0	2.0	2.0	1.0	295.0	0.0	0.0	297.0	0.0	0.0	0.0	11.0	11.0	283.0	283.0	25.73	25.73	6.0	1.0	0.0	1.0	3.0	131.0	1.0	3.0	1.0	1.0	140.0	6.0	100.0	100.0	100.0	100.0	57400.0	51325.76	0.0	75916.0
